Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
240.63	30.000	14.623	0.068384	2621.4	2826.6	6.2315	2.1788	3.3276	511.95	1.7563	17.227	0.047071	vapor
241.67	30.000	14.569	0.068641	2624.1	2830.0	6.2382	2.1616	3.2941	513.06	1.7446	17.277	0.047053	vapor
242.71	30.000	14.515	0.068895	2626.8	2833.4	6.2448	2.1455	3.2626	514.16	1.7331	17.327	0.047037	vapor
243.75	30.000	14.462	0.069147	2629.4	2836.8	6.2514	2.1304	3.2328	515.23	1.7215	17.376	0.047024	vapor
244.79	30.000	14.410	0.069398	2632.0	2840.2	6.2578	2.1161	3.2047	516.29	1.7101	17.425	0.047014	vapor
245.83	30.000	14.358	0.069647	2634.6	2843.5	6.2642	2.1027	3.1779	517.33	1.6988	17.475	0.047006	vapor
246.88	30.000	14.307	0.069894	2637.1	2846.8	6.2706	2.0900	3.1525	518.36	1.6876	17.524	0.047001	vapor
247.92	30.000	14.257	0.070140	2639.6	2850.1	6.2769	2.0780	3.1283	519.37	1.6765	17.573	0.046998	vapor
248.96	30.000	14.208	0.070384	2642.2	2853.3	6.2831	2.0665	3.1052	520.36	1.6654	17.622	0.046997	vapor
250.00	30.000	14.159	0.070627	2644.7	2856.5	6.2893	2.0556	3.0831	521.35	1.6545	17.672	0.046998	vapor
251.04	30.000	14.111	0.070869	2647.1	2859.7	6.2954	2.0452	3.0619	522.32	1.6436	17.721	0.047002	vapor
252.08	30.000	14.063	0.071109	2649.6	2862.9	6.3014	2.0352	3.0415	523.28	1.6329	17.770	0.047007	vapor
253.13	30.000	14.016	0.071348	2652.0	2866.1	6.3074	2.0257	3.0220	524.23	1.6222	17.819	0.047015	vapor
254.17	30.000	13.969	0.071585	2654.5	2869.2	6.3134	2.0165	3.0032	525.17	1.6116	17.867	0.047024	vapor
255.21	30.000	13.923	0.071822	2656.9	2872.3	6.3193	2.0078	2.9851	526.10	1.6012	17.916	0.047036	vapor
256.25	30.000	13.878	0.072057	2659.3	2875.4	6.3252	1.9993	2.9676	527.02	1.5908	17.965	0.047049	vapor
257.29	30.000	13.833	0.072291	2661.6	2878.5	6.3310	1.9912	2.9507	527.93	1.5805	18.014	0.047064	vapor
258.33	30.000	13.789	0.072524	2664.0	2881.6	6.3368	1.9833	2.9344	528.84	1.5703	18.062	0.047081	vapor
259.38	30.000	13.745	0.072756	2666.4	2884.6	6.3425	1.9757	2.9186	529.73	1.5602	18.111	0.047100	vapor
260.42	30.000	13.701	0.072987	2668.7	2887.7	6.3482	1.9684	2.9034	530.62	1.5501	18.160	0.047120	vapor
261.46	30.000	13.658	0.073217	2671.0	2890.7	6.3538	1.9613	2.8886	531.50	1.5402	18.208	0.047142	vapor
262.50	30.000	13.616	0.073446	2673.3	2893.7	6.3594	1.9544	2.8742	532.38	1.5303	18.256	0.047166	vapor
263.54	30.000	13.573	0.073673	2675.6	2896.7	6.3650	1.9478	2.8603	533.24	1.5206	18.305	0.047191	vapor
264.58	30.000	13.532	0.073900	2677.9	2899.6	6.3705	1.9413	2.8467	534.10	1.5109	18.353	0.047218	vapor
265.63	30.000	13.490	0.074126	2680.2	2902.6	6.3760	1.9350	2.8336	534.96	1.5013	18.402	0.047247	vapor
266.67	30.000	13.450	0.074352	2682.5	2905.5	6.3815	1.9290	2.8208	535.81	1.4917	18.450	0.047277	vapor
267.71	30.000	13.409	0.074576	2684.7	2908.5	6.3869	1.9231	2.8084	536.65	1.4823	18.498	0.047308	vapor
268.75	30.000	13.369	0.074799	2687.0	2911.4	6.3923	1.9173	2.7963	537.49	1.4729	18.546	0.047341	vapor
269.79	30.000	13.329	0.075022	2689.2	2914.3	6.3977	1.9117	2.7845	538.32	1.4637	18.594	0.047375	vapor
270.83	30.000	13.290	0.075243	2691.5	2917.2	6.4030	1.9063	2.7730	539.14	1.4545	18.642	0.047410	vapor
271.88	30.000	13.251	0.075464	2693.7	2920.1	6.4083	1.9010	2.7618	539.96	1.4454	18.690	0.047447	vapor
272.92	30.000	13.213	0.075684	2695.9	2922.9	6.4136	1.8959	2.7509	540.78	1.4363	18.738	0.047486	vapor
273.96	30.000	13.175	0.075904	2698.1	2925.8	6.4188	1.8909	2.7403	541.59	1.4274	18.786	0.047525	vapor
275.00	30.000	13.137	0.076122	2700.3	2928.7	6.4240	1.8860	2.7299	542.39	1.4185	18.834	0.047566	vapor
276.04	30.000	13.099	0.076340	2702.5	2931.5	6.4292	1.8812	2.7198	543.19	1.4097	18.882	0.047608	vapor
277.08	30.000	13.062	0.076557	2704.6	2934.3	6.4343	1.8766	2.7100	543.99	1.4009	18.930	0.047651	vapor
278.13	30.000	13.025	0.076774	2706.8	2937.1	6.4394	1.8721	2.7003	544.78	1.3923	18.978	0.047696	vapor
279.17	30.000	12.989	0.076990	2709.0	2939.9	6.4445	1.8677	2.6909	545.56	1.3837	19.026	0.047742	vapor
280.21	30.000	12.953	0.077205	2711.1	2942.7	6.4496	1.8634	2.6818	546.35	1.3752	19.073	0.047788	vapor
281.25	30.000	12.917	0.077419	2713.3	2945.5	6.4546	1.8592	2.6728	547.12	1.3667	19.121	0.047836	vapor
282.29	30.000	12.881	0.077633	2715.4	2948.3	6.4596	1.8551	2.6640	547.90	1.3583	19.169	0.047885	vapor
283.33	30.000	12.846	0.077846	2717.5	2951.1	6.4646	1.8511	2.6555	548.67	1.3500	19.216	0.047936	vapor
284.38	30.000	12.811	0.078059	2719.7	2953.8	6.4696	1.8472	2.6471	549.43	1.3418	19.264	0.047987	vapor
285.42	30.000	12.776	0.078271	2721.8	2956.6	6.4745	1.8434	2.6389	550.19	1.3337	19.311	0.048039	vapor
286.46	30.000	12.742	0.078482	2723.9	2959.3	6.4794	1.8397	2.6309	550.95	1.3256	19.359	0.048092	vapor
287.50	30.000	12.708	0.078693	2726.0	2962.1	6.4843	1.8360	2.6231	551.70	1.3175	19.406	0.048147	vapor
288.54	30.000	12.674	0.078903	2728.1	2964.8	6.4892	1.8325	2.6155	552.45	1.3096	19.454	0.048202	vapor
289.58	30.000	12.640	0.079112	2730.2	2967.5	6.4940	1.8290	2.6080	553.20	1.3017	19.501	0.048259	vapor
290.63	30.000	12.607	0.079321	2732.3	2970.2	6.4988	1.8257	2.6007	553.94	1.2939	19.549	0.048316	vapor
291.67	30.000	12.574	0.079530	2734.4	2972.9	6.5036	1.8224	2.5935	554.68	1.2861	19.596	0.048374	vapor
292.71	30.000	12.541	0.079738	2736.4	2975.6	6.5084	1.8191	2.5865	555.42	1.2784	19.643	0.048433	vapor
293.75	30.000	12.509	0.079945	2738.5	2978.3	6.5131	1.8160	2.5797	556.15	1.2708	19.690	0.048493	vapor
294.79	30.000	12.476	0.080152	2740.6	2981.0	6.5179	1.8129	2.5729	556.88	1.2633	19.738	0.048555	vapor
295.83	30.000	12.444	0.080358	2742.6	2983.7	6.5226	1.8099	2.5664	557.60	1.2558	19.785	0.048616	vapor
296.88	30.000	12.412	0.080564	2744.7	2986.4	6.5273	1.8070	2.5599	558.33	1.2483	19.832	0.048679	vapor
297.92	30.000	12.381	0.080770	2746.7	2989.0	6.5319	1.8041	2.5536	559.05	1.2410	19.879	0.048743	vapor
298.96	30.000	12.350	0.080974	2748.8	2991.7	6.5366	1.8013	2.5475	559.76	1.2336	19.926	0.048807	vapor
300.00	30.000	12.318	0.081179	2750.8	2994.3	6.5412	1.7986	2.5414	560.47	1.2264	19.973	0.048873	vapor
301.04	30.000	12.288	0.081383	2752.8	2997.0	6.5458	1.7959	2.5355	561.18	1.2192	20.020	0.048939	vapor
302.08	30.000	12.257	0.081586	2754.9	2999.6	6.5504	1.7933	2.5297	561.89	1.2121	20.068	0.049006	vapor
303.13	30.000	12.227	0.081789	2756.9	3002.2	6.5550	1.7907	2.5241	562.59	1.2050	20.115	0.049074	vapor
304.17	30.000	12.196	0.081992	2758.9	3004.9	6.5595	1.7882	2.5185	563.29	1.1980	20.161	0.049142	vapor
305.21	30.000	12.166	0.082194	2760.9	3007.5	6.5641	1.7858	2.5130	563.99	1.1911	20.208	0.049211	vapor
306.25	30.000	12.137	0.082396	2762.9	3010.1	6.5686	1.7834	2.5077	564.69	1.1842	20.255	0.049282	vapor
307.29	30.000	12.107	0.082597	2764.9	3012.7	6.5731	1.7810	2.5025	565.38	1.1773	20.302	0.049352	vapor
308.33	30.000	12.078	0.082798	2766.9	3015.3	6.5776	1.7788	2.4973	566.07	1.1705	20.349	0.049424	vapor
309.38	30.000	12.048	0.082999	2768.9	3017.9	6.5820	1.7765	2.4923	566.76	1.1638	20.396	0.049496	vapor
310.42	30.000	12.019	0.083199	2770.9	3020.5	6.5865	1.7744	2.4874	567.44	1.1572	20.443	0.049569	vapor
311.46	30.000	11.991	0.083398	2772.9	3023.1	6.5909	1.7722	2.4826	568.12	1.1505	20.489	0.049643	vapor
312.50	30.000	11.962	0.083598	2774.9	3025.7	6.5953	1.7702	2.4778	568.80	1.1440	20.536	0.049717	vapor
313.54	30.000	11.934	0.083797	2776.9	3028.3	6.5997	1.7681	2.4732	569.48	1.1375	20.583	0.049792	vapor
314.58	30.000	11.905	0.083995	2778.9	3030.8	6.6041	1.7661	2.4686	570.15	1.1310	20.630	0.049868	vapor
315.63	30.000	11.877	0.084193	2780.8	3033.4	6.6085	1.7642	2.4642	570.82	1.1246	20.676	0.049944	vapor
316.67	30.000	11.850	0.084391	2782.8	3036.0	6.6128	1.7623	2.4598	571.49	1.1183	20.723	0.050021	vapor
317.71	30.000	11.822	0.084588	2784.8	3038.5	6.6172	1.7604	2.4555	572.16	1.1120	20.770	0.050099	vapor
318.75	30.000	11.794	0.084786	2786.7	3041.1	6.6215	1.7586	2.4513	572.82	1.1058	20.816	0.050177	vapor
319.79	30.000	11.767	0.084982	2788.7	3043.6	6.6258	1.7569	2.4472	573.48	1.0996	20.863	0.050256	vapor
320.83	30.000	11.740	0.085179	2790.7	3046.2	6.6301	1.7551	2.4431	574.14	1.0934	20.909	0.050336	vapor
321.88	30.000	11.713	0.085375	2792.6	3048.7	6.6344	1.7534	2.4391	574.80	1.0873	20.956	0.050416	vapor
322.92	30.000	11.686	0.085570	2794.6	3051.3	6.6386	1.7518	2.4352	575.45	1.0813	21.002	0.050497	vapor
323.96	30.000	11.660	0.085766	2796.5	3053.8	6.6429	1.7502	2.4314	576.11	1.0753	21.049	0.050578	vapor
325.00	30.000	11.633	0.085961	2798.5	3056.3	6.6471	1.7486	2.4277	576.76	1.0694	21.095	0.050660	vapor
326.04	30.000	11.607	0.086156	2800.4	3058.9	6.6513	1.7471	2.4240	577.41	1.0635	21.142	0.050742	vapor
327.08	30.000	11.581	0.086350	2802.3	3061.4	6.6555	1.7456	2.4204	578.05	1.0576	21.188	0.050826	vapor
328.13	30.000	11.555	0.086544	2804.3	3063.9	6.6597	1.7441	2.4168	578.70	1.0518	21.234	0.050909	vapor
329.17	30.000	11.529	0.086738	2806.2	3066.4	6.6639	1.7427	2.4134	579.34	1.0461	21.281	0.050993	vapor
330.21	30.000	11.503	0.086932	2808.1	3068.9	6.6681	1.7413	2.4099	579.98	1.0404	21.327	0.051078	vapor
331.25	30.000	11.478	0.087125	2810.1	3071.4	6.6722	1.7399	2.4066	580.62	1.0347	21.373	0.051163	vapor
332.29	30.000	11.452	0.087318	2812.0	3073.9	6.6764	1.7386	2.4033	581.25	1.0291	21.419	0.051249	vapor
333.33	30.000	11.427	0.087510	2813.9	3076.4	6.6805	1.7373	2.4001	581.89	1.0235	21.466	0.051335	vapor
334.38	30.000	11.402	0.087703	2815.8	3078.9	6.6846	1.7360	2.3969	582.52	1.0180	21.512	0.051422	vapor
335.42	30.000	11.377	0.087895	2817.8	3081.4	6.6887	1.7347	2.3938	583.15	1.0125	21.558	0.051509	vapor
336.46	30.000	11.352	0.088087	2819.7	3083.9	6.6928	1.7335	2.3908	583.78	1.0071	21.604	0.051597	vapor
337.50	30.000	11.328	0.088278	2821.6	3086.4	6.6969	1.7324	2.3878	584.40	1.0017	21.650	0.051686	vapor
338.54	30.000	11.303	0.088469	2823.5	3088.9	6.7010	1.7312	2.3848	585.03	0.99633	21.697	0.051774	vapor
339.58	30.000	11.279	0.088660	2825.4	3091.4	6.7050	1.7301	2.3820	585.65	0.99101	21.743	0.051864	vapor
340.63	30.000	11.255	0.088851	2827.3	3093.9	6.7090	1.7290	2.3791	586.27	0.98574	21.789	0.051953	vapor
341.67	30.000	11.231	0.089042	2829.2	3096.3	6.7131	1.7279	2.3763	586.89	0.98052	21.835	0.052044	vapor
342.71	30.000	11.207	0.089232	2831.1	3098.8	6.7171	1.7269	2.3736	587.50	0.97533	21.881	0.052134	vapor
343.75	30.000	11.183	0.089422	2833.0	3101.3	6.7211	1.7258	2.3709	588.12	0.97018	21.927	0.052225	vapor
344.79	30.000	11.159	0.089611	2834.9	3103.8	6.7251	1.7248	2.3683	588.73	0.96507	21.973	0.052317	vapor
345.83	30.000	11.136	0.089801	2836.8	3106.2	6.7291	1.7239	2.3657	589.34	0.96001	22.019	0.052409	vapor
346.88	30.000	11.112	0.089990	2838.7	3108.7	6.7331	1.7229	2.3632	589.95	0.95498	22.065	0.052501	vapor
347.92	30.000	11.089	0.090179	2840.6	3111.2	6.7370	1.7220	2.3607	590.56	0.94999	22.111	0.052594	vapor
348.96	30.000	11.066	0.090368	2842.5	3113.6	6.7410	1.7211	2.3583	591.17	0.94504	22.157	0.052688	vapor
350.00	30.000	11.043	0.090556	2844.4	3116.1	6.7449	1.7202	2.3559	591.77	0.94012	22.203	0.052781	vapor
351.04	30.000	11.020	0.090745	2846.3	3118.5	6.7489	1.7194	2.3535	592.38	0.93525	22.249	0.052875	vapor
352.08	30.000	10.997	0.090933	2848.2	3121.0	6.7528	1.7186	2.3512	592.98	0.93041	22.294	0.052970	vapor
353.12	30.000	10.974	0.091121	2850.1	3123.4	6.7567	1.7178	2.3489	593.58	0.92561	22.340	0.053065	vapor
354.17	30.000	10.952	0.091308	2851.9	3125.9	6.7606	1.7170	2.3467	594.18	0.92085	22.386	0.053160	vapor
355.21	30.000	10.929	0.091496	2853.8	3128.3	6.7645	1.7162	2.3445	594.77	0.91612	22.432	0.053256	vapor
356.25	30.000	10.907	0.091683	2855.7	3130.7	6.7684	1.7155	2.3424	595.37	0.91143	22.478	0.053352	vapor
357.29	30.000	10.885	0.091870	2857.6	3133.2	6.7722	1.7147	2.3403	595.96	0.90677	22.523	0.053449	vapor
358.33	30.000	10.863	0.092056	2859.5	3135.6	6.7761	1.7140	2.3382	596.56	0.90215	22.569	0.053546	vapor
359.37	30.000	10.841	0.092243	2861.3	3138.1	6.7800	1.7134	2.3361	597.15	0.89756	22.615	0.053643	vapor
360.42	30.000	10.819	0.092429	2863.2	3140.5	6.7838	1.7127	2.3342	597.74	0.89301	22.660	0.053741	vapor
361.46	30.000	10.797	0.092615	2865.1	3142.9	6.7876	1.7120	2.3322	598.32	0.88849	22.706	0.053839	vapor
362.50	30.000	10.776	0.092801	2866.9	3145.3	6.7915	1.7114	2.3303	598.91	0.88401	22.752	0.053937	vapor
363.54	30.000	10.754	0.092987	2868.8	3147.8	6.7953	1.7108	2.3284	599.49	0.87956	22.797	0.054036	vapor
364.58	30.000	10.733	0.093173	2870.7	3150.2	6.7991	1.7102	2.3265	600.08	0.87514	22.843	0.054135	vapor
365.62	30.000	10.711	0.093358	2872.5	3152.6	6.8029	1.7096	2.3247	600.66	0.87076	22.889	0.054235	vapor
366.67	30.000	10.690	0.093543	2874.4	3155.0	6.8067	1.7091	2.3229	601.24	0.86640	22.934	0.054335	vapor
367.71	30.000	10.669	0.093728	2876.3	3157.5	6.8104	1.7086	2.3211	601.82	0.86208	22.980	0.054435	vapor
368.75	30.000	10.648	0.093913	2878.1	3159.9	6.8142	1.7080	2.3194	602.40	0.85780	23.025	0.054535	vapor
369.79	30.000	10.627	0.094098	2880.0	3162.3	6.8180	1.7075	2.3177	602.97	0.85354	23.071	0.054636	vapor
370.83	30.000	10.606	0.094282	2881.9	3164.7	6.8217	1.7070	2.3161	603.55	0.84931	23.116	0.054738	vapor
371.87	30.000	10.586	0.094466	2883.7	3167.1	6.8255	1.7066	2.3144	604.12	0.84512	23.162	0.054839	vapor
372.92	30.000	10.565	0.094650	2885.6	3169.5	6.8292	1.7061	2.3128	604.70	0.84096	23.207	0.054941	vapor
373.96	30.000	10.545	0.094834	2887.4	3171.9	6.8329	1.7057	2.3113	605.27	0.83682	23.253	0.055043	vapor
375.00	30.000	10.524	0.095018	2889.3	3174.3	6.8366	1.7052	2.3097	605.84	0.83272	23.298	0.055146	vapor
376.04	30.000	10.504	0.095201	2891.1	3176.7	6.8403	1.7048	2.3082	606.41	0.82864	23.343	0.055249	vapor
377.08	30.000	10.484	0.095385	2893.0	3179.1	6.8440	1.7044	2.3067	606.97	0.82460	23.389	0.055352	vapor
378.12	30.000	10.464	0.095568	2894.8	3181.6	6.8477	1.7040	2.3052	607.54	0.82059	23.434	0.055455	vapor
379.17	30.000	10.444	0.095751	2896.7	3184.0	6.8514	1.7037	2.3038	608.10	0.81660	23.480	0.055559	vapor
380.21	30.000	10.424	0.095934	2898.6	3186.4	6.8551	1.7033	2.3024	608.67	0.81264	23.525	0.055663	vapor
381.25	30.000	10.404	0.096116	2900.4	3188.7	6.8588	1.7030	2.3010	609.23	0.80871	23.570	0.055767	vapor
382.29	30.000	10.384	0.096299	2902.2	3191.1	6.8624	1.7027	2.2997	609.79	0.80481	23.615	0.055872	vapor
383.33	30.000	10.365	0.096481	2904.1	3193.5	6.8661	1.7023	2.2983	610.35	0.80094	23.661	0.055977	vapor
384.37	30.000	10.345	0.096664	2905.9	3195.9	6.8697	1.7020	2.2970	610.91	0.79709	23.706	0.056082	vapor
385.42	30.000	10.326	0.096846	2907.8	3198.3	6.8733	1.7017	2.2957	611.47	0.79327	23.751	0.056188	vapor
386.46	30.000	10.306	0.097028	2909.6	3200.7	6.8770	1.7015	2.2945	612.02	0.78948	23.796	0.056294	vapor
387.50	30.000	10.287	0.097209	2911.5	3203.1	6.8806	1.7012	2.2933	612.58	0.78571	23.842	0.056400	vapor
388.54	30.000	10.268	0.097391	2913.3	3205.5	6.8842	1.7010	2.2920	613.13	0.78198	23.887	0.056506	vapor
389.58	30.000	10.249	0.097572	2915.2	3207.9	6.8878	1.7007	2.2909	613.68	0.77826	23.932	0.056613	vapor
390.62	30.000	10.230	0.097754	2917.0	3210.3	6.8914	1.7005	2.2897	614.24	0.77458	23.977	0.056720	vapor
391.67	30.000	10.211	0.097935	2918.8	3212.7	6.8950	1.7003	2.2885	614.79	0.77092	24.022	0.056827	vapor
392.71	30.000	10.192	0.098116	2920.7	3215.0	6.8986	1.7001	2.2874	615.34	0.76728	24.067	0.056934	vapor
393.75	30.000	10.173	0.098297	2922.5	3217.4	6.9022	1.6999	2.2863	615.88	0.76367	24.112	0.057042	vapor
394.79	30.000	10.155	0.098478	2924.4	3219.8	6.9057	1.6997	2.2852	616.43	0.76008	24.158	0.057150	vapor
395.83	30.000	10.136	0.098658	2926.2	3222.2	6.9093	1.6995	2.2842	616.98	0.75652	24.203	0.057258	vapor
396.87	30.000	10.118	0.098839	2928.0	3224.6	6.9128	1.6994	2.2831	617.52	0.75299	24.248	0.057367	vapor
397.92	30.000	10.099	0.099019	2929.9	3226.9	6.9164	1.6992	2.2821	618.07	0.74948	24.293	0.057476	vapor
398.96	30.000	10.081	0.099199	2931.7	3229.3	6.9199	1.6991	2.2811	618.61	0.74599	24.338	0.057585	vapor
400.00	30.000	10.062	0.099379	2933.5	3231.7	6.9234	1.6989	2.2801	619.15	0.74253	24.383	0.057694	vapor
401.04	30.000	10.044	0.099559	2935.4	3234.1	6.9270	1.6988	2.2792	619.69	0.73909	24.428	0.057804	vapor
402.08	30.000	10.026	0.099739	2937.2	3236.4	6.9305	1.6987	2.2782	620.23	0.73567	24.473	0.057913	vapor
403.12	30.000	10.008	0.099918	2939.1	3238.8	6.9340	1.6986	2.2773	620.77	0.73227	24.517	0.058023	vapor
404.17	30.000	9.9902	0.10010	2940.9	3241.2	6.9375	1.6985	2.2764	621.31	0.72890	24.562	0.058134	vapor
405.21	30.000	9.9723	0.10028	2942.7	3243.5	6.9410	1.6984	2.2755	621.84	0.72556	24.607	0.058244	vapor
406.25	30.000	9.9545	0.10046	2944.5	3245.9	6.9445	1.6984	2.2747	622.38	0.72223	24.652	0.058355	vapor
407.29	30.000	9.9368	0.10064	2946.4	3248.3	6.9480	1.6983	2.2738	622.91	0.71893	24.697	0.058466	vapor
408.33	30.000	9.9192	0.10081	2948.2	3250.7	6.9515	1.6982	2.2730	623.45	0.71565	24.742	0.058577	vapor
409.37	30.000	9.9016	0.10099	2950.0	3253.0	6.9549	1.6982	2.2722	623.98	0.71239	24.787	0.058689	vapor
410.42	30.000	9.8841	0.10117	2951.9	3255.4	6.9584	1.6982	2.2714	624.51	0.70915	24.832	0.058800	vapor
411.46	30.000	9.8667	0.10135	2953.7	3257.8	6.9619	1.6981	2.2706	625.04	0.70594	24.876	0.058912	vapor
412.50	30.000	9.8493	0.10153	2955.5	3260.1	6.9653	1.6981	2.2698	625.57	0.70274	24.921	0.059024	vapor
413.54	30.000	9.8321	0.10171	2957.4	3262.5	6.9687	1.6981	2.2691	626.10	0.69957	24.966	0.059137	vapor
414.58	30.000	9.8148	0.10189	2959.2	3264.8	6.9722	1.6981	2.2683	626.63	0.69642	25.011	0.059249	vapor
415.62	30.000	9.7977	0.10206	2961.0	3267.2	6.9756	1.6981	2.2676	627.15	0.69328	25.055	0.059362	vapor
416.67	30.000	9.7806	0.10224	2962.8	3269.6	6.9790	1.6981	2.2669	627.68	0.69017	25.100	0.059475	vapor
417.71	30.000	9.7637	0.10242	2964.7	3271.9	6.9825	1.6981	2.2662	628.20	0.68708	25.145	0.059588	vapor
418.75	30.000	9.7467	0.10260	2966.5	3274.3	6.9859	1.6982	2.2656	628.73	0.68401	25.189	0.059702	vapor
419.79	30.000	9.7299	0.10278	2968.3	3276.7	6.9893	1.6982	2.2649	629.25	0.68096	25.234	0.059815	vapor
420.83	30.000	9.7131	0.10295	2970.2	3279.0	6.9927	1.6983	2.2643	629.77	0.67793	25.279	0.059929	vapor
421.87	30.000	9.6964	0.10313	2972.0	3281.4	6.9961	1.6983	2.2636	630.29	0.67492	25.323	0.060043	vapor
422.92	30.000	9.6797	0.10331	2973.8	3283.7	6.9995	1.6984	2.2630	630.81	0.67193	25.368	0.060158	vapor
423.96	30.000	9.6631	0.10349	2975.6	3286.1	7.0029	1.6984	2.2624	631.33	0.66896	25.413	0.060272	vapor
425.00	30.000	9.6466	0.10366	2977.5	3288.4	7.0062	1.6985	2.2618	631.85	0.66600	25.457	0.060387	vapor
426.04	30.000	9.6302	0.10384	2979.3	3290.8	7.0096	1.6986	2.2612	632.37	0.66307	25.502	0.060502	vapor
427.08	30.000	9.6138	0.10402	2981.1	3293.2	7.0130	1.6987	2.2607	632.89	0.66015	25.546	0.060617	vapor
428.12	30.000	9.5975	0.10419	2982.9	3295.5	7.0163	1.6988	2.2601	633.40	0.65726	25.591	0.060732	vapor
429.17	30.000	9.5812	0.10437	2984.7	3297.9	7.0197	1.6989	2.2596	633.92	0.65438	25.635	0.060848	vapor
430.21	30.000	9.5650	0.10455	2986.6	3300.2	7.0230	1.6990	2.2591	634.43	0.65152	25.680	0.060963	vapor
431.25	30.000	9.5489	0.10472	2988.4	3302.6	7.0264	1.6991	2.2586	634.94	0.64868	25.724	0.061079	vapor
432.29	30.000	9.5328	0.10490	2990.2	3304.9	7.0297	1.6992	2.2581	635.46	0.64585	25.769	0.061195	vapor
433.33	30.000	9.5168	0.10508	2992.0	3307.3	7.0330	1.6994	2.2576	635.97	0.64305	25.813	0.061312	vapor
434.37	30.000	9.5009	0.10525	2993.9	3309.6	7.0364	1.6995	2.2571	636.48	0.64026	25.858	0.061428	vapor
435.42	30.000	9.4850	0.10543	2995.7	3312.0	7.0397	1.6996	2.2567	636.99	0.63749	25.902	0.061545	vapor
436.46	30.000	9.4692	0.10561	2997.5	3314.3	7.0430	1.6998	2.2562	637.50	0.63474	25.946	0.061662	vapor
437.50	30.000	9.4534	0.10578	2999.3	3316.7	7.0463	1.6999	2.2558	638.01	0.63200	25.991	0.061779	vapor
438.54	30.000	9.4377	0.10596	3001.2	3319.0	7.0496	1.7001	2.2554	638.51	0.62928	26.035	0.061896	vapor
439.58	30.000	9.4221	0.10613	3003.0	3321.4	7.0529	1.7003	2.2549	639.02	0.62658	26.079	0.062013	vapor
440.62	30.000	9.4065	0.10631	3004.8	3323.7	7.0562	1.7004	2.2545	639.52	0.62389	26.124	0.062131	vapor
441.67	30.000	9.3910	0.10648	3006.6	3326.1	7.0595	1.7006	2.2541	640.03	0.62123	26.168	0.062249	vapor
442.71	30.000	9.3756	0.10666	3008.4	3328.4	7.0628	1.7008	2.2538	640.53	0.61857	26.212	0.062367	vapor
443.75	30.000	9.3602	0.10684	3010.3	3330.8	7.0661	1.7010	2.2534	641.04	0.61594	26.257	0.062485	vapor
444.79	30.000	9.3448	0.10701	3012.1	3333.1	7.0693	1.7012	2.2530	641.54	0.61332	26.301	0.062603	vapor
445.83	30.000	9.3295	0.10719	3013.9	3335.5	7.0726	1.7014	2.2527	642.04	0.61072	26.345	0.062722	vapor
446.87	30.000	9.3143	0.10736	3015.7	3337.8	7.0759	1.7016	2.2524	642.54	0.60813	26.389	0.062840	vapor
447.92	30.000	9.2991	0.10754	3017.5	3340.2	7.0791	1.7018	2.2520	643.04	0.60556	26.434	0.062959	vapor
448.96	30.000	9.2840	0.10771	3019.4	3342.5	7.0824	1.7020	2.2517	643.54	0.60300	26.478	0.063078	vapor
450.00	30.000	9.2690	0.10789	3021.2	3344.8	7.0856	1.7022	2.2514	644.04	0.60046	26.522	0.063197	vapor
451.04	30.000	9.2540	0.10806	3023.0	3347.2	7.0889	1.7025	2.2511	644.54	0.59793	26.566	0.063317	vapor
452.08	30.000	9.2390	0.10824	3024.8	3349.5	7.0921	1.7027	2.2508	645.04	0.59543	26.610	0.063436	vapor
453.12	30.000	9.2242	0.10841	3026.6	3351.9	7.0953	1.7029	2.2505	645.53	0.59293	26.654	0.063556	vapor
454.17	30.000	9.2093	0.10859	3028.5	3354.2	7.0985	1.7032	2.2503	646.03	0.59045	26.699	0.063676	vapor
455.21	30.000	9.1946	0.10876	3030.3	3356.6	7.1018	1.7034	2.2500	646.52	0.58799	26.743	0.063796	vapor
456.25	30.000	9.1798	0.10893	3032.1	3358.9	7.1050	1.7037	2.2498	647.02	0.58554	26.787	0.063916	vapor
457.29	30.000	9.1652	0.10911	3033.9	3361.3	7.1082	1.7039	2.2495	647.51	0.58310	26.831	0.064036	vapor
458.33	30.000	9.1505	0.10928	3035.7	3363.6	7.1114	1.7042	2.2493	648.00	0.58068	26.875	0.064157	vapor
459.37	30.000	9.1360	0.10946	3037.6	3365.9	7.1146	1.7045	2.2491	648.49	0.57827	26.919	0.064278	vapor
460.42	30.000	9.1215	0.10963	3039.4	3368.3	7.1178	1.7047	2.2489	648.99	0.57588	26.963	0.064398	vapor
461.46	30.000	9.1070	0.10981	3041.2	3370.6	7.1210	1.7050	2.2487	649.48	0.57350	27.007	0.064519	vapor
462.50	30.000	9.0926	0.10998	3043.0	3373.0	7.1242	1.7053	2.2485	649.97	0.57114	27.051	0.064641	vapor
463.54	30.000	9.0783	0.11015	3044.8	3375.3	7.1273	1.7056	2.2483	650.45	0.56879	27.095	0.064762	vapor
