Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
241.67	0.070000	0.029469	33.934	2723.6	2961.1	9.2346	1.5034	1.9656	557.22	1.7366	17.897	0.037087	vapor
242.71	0.070000	0.029410	34.003	2725.2	2963.2	9.2386	1.5040	1.9662	557.75	1.7246	17.940	0.037194	vapor
243.75	0.070000	0.029350	34.071	2726.7	2965.2	9.2425	1.5046	1.9668	558.29	1.7128	17.982	0.037301	vapor
244.79	0.070000	0.029291	34.140	2728.3	2967.3	9.2465	1.5052	1.9674	558.82	1.7010	18.025	0.037409	vapor
245.83	0.070000	0.029232	34.209	2729.9	2969.3	9.2505	1.5058	1.9680	559.36	1.6894	18.068	0.037516	vapor
246.88	0.070000	0.029174	34.277	2731.4	2971.4	9.2544	1.5064	1.9686	559.89	1.6779	18.110	0.037624	vapor
247.92	0.070000	0.029115	34.346	2733.0	2973.4	9.2583	1.5070	1.9692	560.43	1.6666	18.153	0.037731	vapor
248.96	0.070000	0.029057	34.415	2734.6	2975.5	9.2623	1.5076	1.9698	560.96	1.6553	18.196	0.037839	vapor
250.00	0.070000	0.028999	34.484	2736.2	2977.5	9.2662	1.5082	1.9704	561.50	1.6442	18.238	0.037947	vapor
251.04	0.070000	0.028942	34.552	2737.7	2979.6	9.2701	1.5089	1.9710	562.03	1.6332	18.281	0.038055	vapor
252.08	0.070000	0.028884	34.621	2739.3	2981.7	9.2740	1.5095	1.9716	562.56	1.6223	18.324	0.038163	vapor
253.13	0.070000	0.028827	34.690	2740.9	2983.7	9.2779	1.5101	1.9722	563.09	1.6115	18.367	0.038271	vapor
254.17	0.070000	0.028770	34.759	2742.5	2985.8	9.2818	1.5107	1.9728	563.62	1.6008	18.409	0.038380	vapor
255.21	0.070000	0.028713	34.827	2744.0	2987.8	9.2857	1.5113	1.9735	564.15	1.5902	18.452	0.038488	vapor
256.25	0.070000	0.028657	34.896	2745.6	2989.9	9.2896	1.5119	1.9741	564.68	1.5797	18.495	0.038597	vapor
257.29	0.070000	0.028600	34.965	2747.2	2991.9	9.2935	1.5126	1.9747	565.21	1.5693	18.538	0.038706	vapor
258.33	0.070000	0.028544	35.033	2748.8	2994.0	9.2974	1.5132	1.9753	565.74	1.5591	18.581	0.038815	vapor
259.38	0.070000	0.028488	35.102	2750.3	2996.0	9.3012	1.5138	1.9759	566.26	1.5489	18.623	0.038924	vapor
260.42	0.070000	0.028433	35.171	2751.9	2998.1	9.3051	1.5144	1.9765	566.79	1.5388	18.666	0.039033	vapor
261.46	0.070000	0.028377	35.240	2753.5	3000.2	9.3090	1.5150	1.9771	567.32	1.5289	18.709	0.039142	vapor
262.50	0.070000	0.028322	35.308	2755.1	3002.2	9.3128	1.5157	1.9778	567.84	1.5190	18.752	0.039252	vapor
263.54	0.070000	0.028267	35.377	2756.6	3004.3	9.3167	1.5163	1.9784	568.37	1.5092	18.795	0.039361	vapor
264.58	0.070000	0.028212	35.446	2758.2	3006.3	9.3205	1.5169	1.9790	568.89	1.4996	18.838	0.039471	vapor
265.63	0.070000	0.028158	35.514	2759.8	3008.4	9.3243	1.5175	1.9796	569.41	1.4900	18.881	0.039581	vapor
266.67	0.070000	0.028103	35.583	2761.4	3010.5	9.3281	1.5182	1.9802	569.94	1.4805	18.924	0.039690	vapor
267.71	0.070000	0.028049	35.652	2763.0	3012.5	9.3320	1.5188	1.9809	570.46	1.4711	18.967	0.039800	vapor
268.75	0.070000	0.027995	35.721	2764.5	3014.6	9.3358	1.5194	1.9815	570.98	1.4618	19.009	0.039911	vapor
269.79	0.070000	0.027941	35.789	2766.1	3016.7	9.3396	1.5200	1.9821	571.50	1.4526	19.052	0.040021	vapor
270.83	0.070000	0.027888	35.858	2767.7	3018.7	9.3434	1.5207	1.9827	572.02	1.4434	19.095	0.040131	vapor
271.88	0.070000	0.027834	35.927	2769.3	3020.8	9.3472	1.5213	1.9833	572.54	1.4344	19.138	0.040242	vapor
272.92	0.070000	0.027781	35.996	2770.9	3022.9	9.3510	1.5219	1.9840	573.06	1.4254	19.181	0.040352	vapor
273.96	0.070000	0.027728	36.064	2772.5	3024.9	9.3547	1.5225	1.9846	573.58	1.4166	19.224	0.040463	vapor
275.00	0.070000	0.027676	36.133	2774.1	3027.0	9.3585	1.5232	1.9852	574.10	1.4078	19.267	0.040574	vapor
276.04	0.070000	0.027623	36.202	2775.6	3029.1	9.3623	1.5238	1.9858	574.62	1.3991	19.310	0.040685	vapor
277.08	0.070000	0.027571	36.270	2777.2	3031.1	9.3661	1.5244	1.9865	575.14	1.3904	19.353	0.040796	vapor
278.13	0.070000	0.027519	36.339	2778.8	3033.2	9.3698	1.5251	1.9871	575.65	1.3819	19.396	0.040908	vapor
279.17	0.070000	0.027467	36.408	2780.4	3035.3	9.3736	1.5257	1.9877	576.17	1.3734	19.439	0.041019	vapor
280.21	0.070000	0.027415	36.477	2782.0	3037.3	9.3773	1.5263	1.9883	576.68	1.3650	19.482	0.041130	vapor
281.25	0.070000	0.027363	36.545	2783.6	3039.4	9.3811	1.5270	1.9890	577.20	1.3567	19.525	0.041242	vapor
282.29	0.070000	0.027312	36.614	2785.2	3041.5	9.3848	1.5276	1.9896	577.71	1.3485	19.568	0.041354	vapor
283.33	0.070000	0.027261	36.683	2786.8	3043.6	9.3885	1.5282	1.9902	578.23	1.3403	19.611	0.041466	vapor
284.38	0.070000	0.027210	36.751	2788.4	3045.6	9.3922	1.5289	1.9909	578.74	1.3322	19.655	0.041578	vapor
285.42	0.070000	0.027159	36.820	2790.0	3047.7	9.3960	1.5295	1.9915	579.25	1.3242	19.698	0.041690	vapor
286.46	0.070000	0.027108	36.889	2791.6	3049.8	9.3997	1.5301	1.9921	579.76	1.3163	19.741	0.041802	vapor
287.50	0.070000	0.027058	36.958	2793.1	3051.9	9.4034	1.5308	1.9928	580.28	1.3084	19.784	0.041914	vapor
288.54	0.070000	0.027008	37.026	2794.7	3053.9	9.4071	1.5314	1.9934	580.79	1.3006	19.827	0.042027	vapor
289.58	0.070000	0.026958	37.095	2796.3	3056.0	9.4108	1.5320	1.9940	581.30	1.2929	19.870	0.042139	vapor
290.63	0.070000	0.026908	37.164	2797.9	3058.1	9.4145	1.5327	1.9947	581.81	1.2852	19.913	0.042252	vapor
291.67	0.070000	0.026858	37.232	2799.5	3060.2	9.4181	1.5333	1.9953	582.32	1.2776	19.956	0.042365	vapor
292.71	0.070000	0.026809	37.301	2801.1	3062.2	9.4218	1.5340	1.9959	582.83	1.2701	19.999	0.042477	vapor
293.75	0.070000	0.026760	37.370	2802.7	3064.3	9.4255	1.5346	1.9966	583.33	1.2626	20.042	0.042590	vapor
294.79	0.070000	0.026710	37.439	2804.3	3066.4	9.4291	1.5352	1.9972	583.84	1.2552	20.086	0.042704	vapor
295.83	0.070000	0.026662	37.507	2805.9	3068.5	9.4328	1.5359	1.9978	584.35	1.2479	20.129	0.042817	vapor
296.88	0.070000	0.026613	37.576	2807.5	3070.6	9.4365	1.5365	1.9985	584.86	1.2406	20.172	0.042930	vapor
297.92	0.070000	0.026564	37.645	2809.1	3072.6	9.4401	1.5372	1.9991	585.36	1.2334	20.215	0.043044	vapor
298.96	0.070000	0.026516	37.713	2810.7	3074.7	9.4438	1.5378	1.9998	585.87	1.2263	20.258	0.043157	vapor
300.00	0.070000	0.026468	37.782	2812.3	3076.8	9.4474	1.5384	2.0004	586.37	1.2192	20.301	0.043271	vapor
301.04	0.070000	0.026420	37.851	2813.9	3078.9	9.4510	1.5391	2.0010	586.88	1.2122	20.344	0.043385	vapor
302.08	0.070000	0.026372	37.920	2815.5	3081.0	9.4547	1.5397	2.0017	587.38	1.2053	20.388	0.043499	vapor
303.13	0.070000	0.026324	37.988	2817.1	3083.1	9.4583	1.5404	2.0023	587.88	1.1984	20.431	0.043613	vapor
304.17	0.070000	0.026276	38.057	2818.8	3085.1	9.4619	1.5410	2.0030	588.39	1.1915	20.474	0.043727	vapor
305.21	0.070000	0.026229	38.126	2820.4	3087.2	9.4655	1.5417	2.0036	588.89	1.1847	20.517	0.043841	vapor
306.25	0.070000	0.026182	38.194	2822.0	3089.3	9.4691	1.5423	2.0042	589.39	1.1780	20.560	0.043955	vapor
307.29	0.070000	0.026135	38.263	2823.6	3091.4	9.4727	1.5430	2.0049	589.89	1.1714	20.604	0.044070	vapor
308.33	0.070000	0.026088	38.332	2825.2	3093.5	9.4763	1.5436	2.0055	590.39	1.1648	20.647	0.044184	vapor
309.38	0.070000	0.026041	38.401	2826.8	3095.6	9.4799	1.5442	2.0062	590.89	1.1582	20.690	0.044299	vapor
310.42	0.070000	0.025995	38.469	2828.4	3097.7	9.4835	1.5449	2.0068	591.39	1.1517	20.733	0.044414	vapor
311.46	0.070000	0.025948	38.538	2830.0	3099.8	9.4871	1.5455	2.0075	591.89	1.1453	20.776	0.044529	vapor
312.50	0.070000	0.025902	38.607	2831.6	3101.9	9.4906	1.5462	2.0081	592.39	1.1389	20.820	0.044644	vapor
313.54	0.070000	0.025856	38.675	2833.2	3104.0	9.4942	1.5468	2.0088	592.89	1.1325	20.863	0.044759	vapor
314.58	0.070000	0.025810	38.744	2834.8	3106.0	9.4978	1.5475	2.0094	593.39	1.1262	20.906	0.044874	vapor
315.63	0.070000	0.025765	38.813	2836.5	3108.1	9.5013	1.5481	2.0101	593.88	1.1200	20.949	0.044990	vapor
316.67	0.070000	0.025719	38.881	2838.1	3110.2	9.5049	1.5488	2.0107	594.38	1.1138	20.993	0.045105	vapor
317.71	0.070000	0.025674	38.950	2839.7	3112.3	9.5084	1.5494	2.0114	594.88	1.1077	21.036	0.045221	vapor
318.75	0.070000	0.025629	39.019	2841.3	3114.4	9.5120	1.5501	2.0120	595.37	1.1016	21.079	0.045336	vapor
319.79	0.070000	0.025584	39.088	2842.9	3116.5	9.5155	1.5507	2.0127	595.87	1.0956	21.122	0.045452	vapor
320.83	0.070000	0.025539	39.156	2844.5	3118.6	9.5190	1.5514	2.0133	596.36	1.0896	21.166	0.045568	vapor
321.88	0.070000	0.025494	39.225	2846.1	3120.7	9.5226	1.5521	2.0140	596.86	1.0837	21.209	0.045684	vapor
322.92	0.070000	0.025449	39.294	2847.8	3122.8	9.5261	1.5527	2.0146	597.35	1.0778	21.252	0.045800	vapor
323.96	0.070000	0.025405	39.362	2849.4	3124.9	9.5296	1.5534	2.0153	597.84	1.0720	21.295	0.045916	vapor
325.00	0.070000	0.025361	39.431	2851.0	3127.0	9.5331	1.5540	2.0159	598.34	1.0662	21.339	0.046033	vapor
326.04	0.070000	0.025317	39.500	2852.6	3129.1	9.5366	1.5547	2.0166	598.83	1.0604	21.382	0.046149	vapor
327.08	0.070000	0.025273	39.569	2854.2	3131.2	9.5401	1.5553	2.0172	599.32	1.0547	21.425	0.046266	vapor
328.13	0.070000	0.025229	39.637	2855.9	3133.3	9.5436	1.5560	2.0179	599.81	1.0491	21.468	0.046382	vapor
329.17	0.070000	0.025185	39.706	2857.5	3135.4	9.5471	1.5566	2.0185	600.30	1.0435	21.512	0.046499	vapor
330.21	0.070000	0.025142	39.775	2859.1	3137.5	9.5506	1.5573	2.0192	600.79	1.0379	21.555	0.046616	vapor
331.25	0.070000	0.025098	39.843	2860.7	3139.6	9.5541	1.5579	2.0198	601.28	1.0324	21.598	0.046733	vapor
332.29	0.070000	0.025055	39.912	2862.3	3141.7	9.5576	1.5586	2.0205	601.77	1.0269	21.641	0.046850	vapor
333.33	0.070000	0.025012	39.981	2864.0	3143.8	9.5611	1.5593	2.0211	602.26	1.0215	21.685	0.046967	vapor
334.38	0.070000	0.024969	40.049	2865.6	3145.9	9.5645	1.5599	2.0218	602.75	1.0161	21.728	0.047085	vapor
335.42	0.070000	0.024926	40.118	2867.2	3148.0	9.5680	1.5606	2.0224	603.23	1.0107	21.771	0.047202	vapor
336.46	0.070000	0.024884	40.187	2868.8	3150.2	9.5714	1.5612	2.0231	603.72	1.0054	21.815	0.047319	vapor
337.50	0.070000	0.024841	40.256	2870.5	3152.3	9.5749	1.5619	2.0238	604.21	1.0001	21.858	0.047437	vapor
338.54	0.070000	0.024799	40.324	2872.1	3154.4	9.5784	1.5626	2.0244	604.69	0.99491	21.901	0.047555	vapor
339.58	0.070000	0.024757	40.393	2873.7	3156.5	9.5818	1.5632	2.0251	605.18	0.98972	21.944	0.047673	vapor
340.63	0.070000	0.024715	40.462	2875.4	3158.6	9.5852	1.5639	2.0257	605.66	0.98458	21.988	0.047790	vapor
341.67	0.070000	0.024673	40.530	2877.0	3160.7	9.5887	1.5645	2.0264	606.15	0.97947	22.031	0.047908	vapor
342.71	0.070000	0.024631	40.599	2878.6	3162.8	9.5921	1.5652	2.0271	606.63	0.97440	22.074	0.048027	vapor
343.75	0.070000	0.024589	40.668	2880.2	3164.9	9.5955	1.5659	2.0277	607.12	0.96937	22.118	0.048145	vapor
344.79	0.070000	0.024548	40.736	2881.9	3167.0	9.5990	1.5665	2.0284	607.60	0.96438	22.161	0.048263	vapor
345.83	0.070000	0.024507	40.805	2883.5	3169.1	9.6024	1.5672	2.0290	608.08	0.95943	22.204	0.048381	vapor
346.88	0.070000	0.024465	40.874	2885.1	3171.3	9.6058	1.5679	2.0297	608.57	0.95451	22.247	0.048500	vapor
347.92	0.070000	0.024424	40.943	2886.8	3173.4	9.6092	1.5685	2.0304	609.05	0.94963	22.291	0.048619	vapor
348.96	0.070000	0.024384	41.011	2888.4	3175.5	9.6126	1.5692	2.0310	609.53	0.94479	22.334	0.048737	vapor
350.00	0.070000	0.024343	41.080	2890.0	3177.6	9.6160	1.5699	2.0317	610.01	0.93998	22.377	0.048856	vapor
351.04	0.070000	0.024302	41.149	2891.7	3179.7	9.6194	1.5705	2.0323	610.49	0.93521	22.421	0.048975	vapor
352.08	0.070000	0.024262	41.217	2893.3	3181.8	9.6228	1.5712	2.0330	610.97	0.93047	22.464	0.049094	vapor
353.12	0.070000	0.024221	41.286	2895.0	3184.0	9.6262	1.5718	2.0337	611.45	0.92577	22.507	0.049213	vapor
354.17	0.070000	0.024181	41.355	2896.6	3186.1	9.6295	1.5725	2.0343	611.93	0.92111	22.550	0.049332	vapor
355.21	0.070000	0.024141	41.424	2898.2	3188.2	9.6329	1.5732	2.0350	612.41	0.91648	22.594	0.049452	vapor
356.25	0.070000	0.024101	41.492	2899.9	3190.3	9.6363	1.5738	2.0357	612.89	0.91188	22.637	0.049571	vapor
357.29	0.070000	0.024061	41.561	2901.5	3192.4	9.6397	1.5745	2.0363	613.36	0.90732	22.680	0.049691	vapor
358.33	0.070000	0.024021	41.630	2903.2	3194.6	9.6430	1.5752	2.0370	613.84	0.90279	22.724	0.049810	vapor
359.37	0.070000	0.023982	41.698	2904.8	3196.7	9.6464	1.5759	2.0377	614.32	0.89829	22.767	0.049930	vapor
360.42	0.070000	0.023942	41.767	2906.4	3198.8	9.6497	1.5765	2.0383	614.79	0.89383	22.810	0.050050	vapor
361.46	0.070000	0.023903	41.836	2908.1	3200.9	9.6531	1.5772	2.0390	615.27	0.88940	22.853	0.050170	vapor
362.50	0.070000	0.023864	41.904	2909.7	3203.1	9.6564	1.5779	2.0397	615.74	0.88500	22.897	0.050290	vapor
363.54	0.070000	0.023825	41.973	2911.4	3205.2	9.6598	1.5785	2.0403	616.22	0.88063	22.940	0.050410	vapor
364.58	0.070000	0.023786	42.042	2913.0	3207.3	9.6631	1.5792	2.0410	616.69	0.87629	22.983	0.050530	vapor
365.62	0.070000	0.023747	42.111	2914.7	3209.4	9.6664	1.5799	2.0417	617.17	0.87199	23.027	0.050650	vapor
366.67	0.070000	0.023708	42.179	2916.3	3211.6	9.6698	1.5805	2.0423	617.64	0.86771	23.070	0.050771	vapor
367.71	0.070000	0.023670	42.248	2917.9	3213.7	9.6731	1.5812	2.0430	618.11	0.86347	23.113	0.050891	vapor
368.75	0.070000	0.023631	42.317	2919.6	3215.8	9.6764	1.5819	2.0437	618.59	0.85926	23.156	0.051012	vapor
369.79	0.070000	0.023593	42.385	2921.2	3217.9	9.6797	1.5826	2.0444	619.06	0.85507	23.200	0.051133	vapor
370.83	0.070000	0.023555	42.454	2922.9	3220.1	9.6830	1.5832	2.0450	619.53	0.85092	23.243	0.051253	vapor
371.87	0.070000	0.023517	42.523	2924.5	3222.2	9.6863	1.5839	2.0457	620.00	0.84679	23.286	0.051374	vapor
372.92	0.070000	0.023479	42.591	2926.2	3224.3	9.6896	1.5846	2.0464	620.47	0.84270	23.330	0.051495	vapor
373.96	0.070000	0.023441	42.660	2927.8	3226.5	9.6929	1.5853	2.0470	620.94	0.83863	23.373	0.051616	vapor
375.00	0.070000	0.023403	42.729	2929.5	3228.6	9.6962	1.5859	2.0477	621.41	0.83459	23.416	0.051738	vapor
376.04	0.070000	0.023366	42.798	2931.1	3230.7	9.6995	1.5866	2.0484	621.88	0.83058	23.459	0.051859	vapor
377.08	0.070000	0.023328	42.866	2932.8	3232.9	9.7028	1.5873	2.0491	622.35	0.82660	23.503	0.051980	vapor
378.12	0.070000	0.023291	42.935	2934.5	3235.0	9.7061	1.5880	2.0497	622.82	0.82265	23.546	0.052102	vapor
379.17	0.070000	0.023254	43.004	2936.1	3237.1	9.7094	1.5886	2.0504	623.29	0.81872	23.589	0.052223	vapor
380.21	0.070000	0.023217	43.072	2937.8	3239.3	9.7126	1.5893	2.0511	623.76	0.81482	23.632	0.052345	vapor
381.25	0.070000	0.023180	43.141	2939.4	3241.4	9.7159	1.5900	2.0518	624.22	0.81095	23.676	0.052467	vapor
382.29	0.070000	0.023143	43.210	2941.1	3243.5	9.7192	1.5907	2.0524	624.69	0.80710	23.719	0.052589	vapor
383.33	0.070000	0.023106	43.278	2942.7	3245.7	9.7224	1.5913	2.0531	625.16	0.80328	23.762	0.052710	vapor
384.37	0.070000	0.023070	43.347	2944.4	3247.8	9.7257	1.5920	2.0538	625.62	0.79949	23.805	0.052832	vapor
385.42	0.070000	0.023033	43.416	2946.1	3250.0	9.7289	1.5927	2.0545	626.09	0.79572	23.849	0.052955	vapor
386.46	0.070000	0.022997	43.484	2947.7	3252.1	9.7322	1.5934	2.0551	626.55	0.79198	23.892	0.053077	vapor
387.50	0.070000	0.022960	43.553	2949.4	3254.2	9.7354	1.5940	2.0558	627.02	0.78827	23.935	0.053199	vapor
388.54	0.070000	0.022924	43.622	2951.0	3256.4	9.7387	1.5947	2.0565	627.48	0.78457	23.978	0.053322	vapor
389.58	0.070000	0.022888	43.691	2952.7	3258.5	9.7419	1.5954	2.0572	627.95	0.78091	24.022	0.053444	vapor
390.62	0.070000	0.022852	43.759	2954.4	3260.7	9.7451	1.5961	2.0579	628.41	0.77727	24.065	0.053567	vapor
391.67	0.070000	0.022816	43.828	2956.0	3262.8	9.7483	1.5968	2.0585	628.87	0.77365	24.108	0.053689	vapor
392.71	0.070000	0.022781	43.897	2957.7	3265.0	9.7516	1.5974	2.0592	629.33	0.77006	24.151	0.053812	vapor
393.75	0.070000	0.022745	43.965	2959.4	3267.1	9.7548	1.5981	2.0599	629.80	0.76649	24.194	0.053935	vapor
394.79	0.070000	0.022710	44.034	2961.0	3269.3	9.7580	1.5988	2.0606	630.26	0.76295	24.238	0.054058	vapor
395.83	0.070000	0.022674	44.103	2962.7	3271.4	9.7612	1.5995	2.0613	630.72	0.75943	24.281	0.054181	vapor
396.87	0.070000	0.022639	44.171	2964.3	3273.5	9.7644	1.6002	2.0619	631.18	0.75593	24.324	0.054304	vapor
397.92	0.070000	0.022604	44.240	2966.0	3275.7	9.7676	1.6009	2.0626	631.64	0.75245	24.367	0.054427	vapor
398.96	0.070000	0.022569	44.309	2967.7	3277.8	9.7708	1.6015	2.0633	632.10	0.74900	24.410	0.054551	vapor
400.00	0.070000	0.022534	44.378	2969.4	3280.0	9.7740	1.6022	2.0640	632.56	0.74558	24.454	0.054674	vapor
401.04	0.070000	0.022499	44.446	2971.0	3282.1	9.7772	1.6029	2.0647	633.02	0.74217	24.497	0.054797	vapor
402.08	0.070000	0.022464	44.515	2972.7	3284.3	9.7804	1.6036	2.0653	633.48	0.73879	24.540	0.054921	vapor
403.12	0.070000	0.022430	44.584	2974.4	3286.4	9.7836	1.6043	2.0660	633.94	0.73543	24.583	0.055045	vapor
404.17	0.070000	0.022395	44.652	2976.0	3288.6	9.7868	1.6050	2.0667	634.39	0.73209	24.626	0.055169	vapor
405.21	0.070000	0.022361	44.721	2977.7	3290.8	9.7899	1.6056	2.0674	634.85	0.72877	24.670	0.055292	vapor
406.25	0.070000	0.022327	44.790	2979.4	3292.9	9.7931	1.6063	2.0681	635.31	0.72547	24.713	0.055416	vapor
407.29	0.070000	0.022292	44.858	2981.1	3295.1	9.7963	1.6070	2.0688	635.77	0.72220	24.756	0.055540	vapor
408.33	0.070000	0.022258	44.927	2982.7	3297.2	9.7995	1.6077	2.0695	636.22	0.71895	24.799	0.055665	vapor
409.37	0.070000	0.022224	44.996	2984.4	3299.4	9.8026	1.6084	2.0701	636.68	0.71572	24.842	0.055789	vapor
410.42	0.070000	0.022190	45.064	2986.1	3301.5	9.8058	1.6091	2.0708	637.13	0.71250	24.885	0.055913	vapor
411.46	0.070000	0.022157	45.133	2987.8	3303.7	9.8089	1.6098	2.0715	637.59	0.70931	24.929	0.056037	vapor
412.50	0.070000	0.022123	45.202	2989.4	3305.8	9.8121	1.6105	2.0722	638.04	0.70614	24.972	0.056162	vapor
413.54	0.070000	0.022089	45.271	2991.1	3308.0	9.8152	1.6111	2.0729	638.50	0.70299	25.015	0.056286	vapor
414.58	0.070000	0.022056	45.339	2992.8	3310.2	9.8184	1.6118	2.0736	638.95	0.69986	25.058	0.056411	vapor
415.62	0.070000	0.022023	45.408	2994.5	3312.3	9.8215	1.6125	2.0743	639.40	0.69676	25.101	0.056536	vapor
416.67	0.070000	0.021989	45.477	2996.1	3314.5	9.8246	1.6132	2.0749	639.86	0.69367	25.144	0.056661	vapor
417.71	0.070000	0.021956	45.545	2997.8	3316.6	9.8278	1.6139	2.0756	640.31	0.69060	25.187	0.056786	vapor
418.75	0.070000	0.021923	45.614	2999.5	3318.8	9.8309	1.6146	2.0763	640.76	0.68755	25.231	0.056911	vapor
419.79	0.070000	0.021890	45.683	3001.2	3321.0	9.8340	1.6153	2.0770	641.21	0.68451	25.274	0.057036	vapor
420.83	0.070000	0.021857	45.751	3002.9	3323.1	9.8371	1.6160	2.0777	641.67	0.68150	25.317	0.057161	vapor
421.87	0.070000	0.021824	45.820	3004.6	3325.3	9.8403	1.6167	2.0784	642.12	0.67851	25.360	0.057286	vapor
422.92	0.070000	0.021792	45.889	3006.2	3327.5	9.8434	1.6174	2.0791	642.57	0.67553	25.403	0.057412	vapor
423.96	0.070000	0.021759	45.958	3007.9	3329.6	9.8465	1.6180	2.0798	643.02	0.67258	25.446	0.057537	vapor
425.00	0.070000	0.021727	46.026	3009.6	3331.8	9.8496	1.6187	2.0805	643.47	0.66964	25.489	0.057662	vapor
426.04	0.070000	0.021694	46.095	3011.3	3334.0	9.8527	1.6194	2.0812	643.92	0.66672	25.532	0.057788	vapor
427.08	0.070000	0.021662	46.164	3013.0	3336.1	9.8558	1.6201	2.0818	644.37	0.66382	25.575	0.057914	vapor
428.12	0.070000	0.021630	46.232	3014.7	3338.3	9.8589	1.6208	2.0825	644.81	0.66094	25.618	0.058040	vapor
429.17	0.070000	0.021598	46.301	3016.4	3340.5	9.8620	1.6215	2.0832	645.26	0.65807	25.661	0.058165	vapor
430.21	0.070000	0.021566	46.370	3018.1	3342.6	9.8651	1.6222	2.0839	645.71	0.65523	25.704	0.058291	vapor
431.25	0.070000	0.021534	46.438	3019.7	3344.8	9.8681	1.6229	2.0846	646.16	0.65240	25.747	0.058417	vapor
432.29	0.070000	0.021502	46.507	3021.4	3347.0	9.8712	1.6236	2.0853	646.60	0.64958	25.791	0.058544	vapor
433.33	0.070000	0.021470	46.576	3023.1	3349.2	9.8743	1.6243	2.0860	647.05	0.64679	25.834	0.058670	vapor
434.37	0.070000	0.021439	46.644	3024.8	3351.3	9.8774	1.6250	2.0867	647.50	0.64401	25.877	0.058796	vapor
435.42	0.070000	0.021407	46.713	3026.5	3353.5	9.8804	1.6257	2.0874	647.94	0.64125	25.920	0.058922	vapor
436.46	0.070000	0.021376	46.782	3028.2	3355.7	9.8835	1.6264	2.0881	648.39	0.63851	25.963	0.059049	vapor
437.50	0.070000	0.021344	46.851	3029.9	3357.9	9.8866	1.6271	2.0888	648.83	0.63578	26.006	0.059175	vapor
438.54	0.070000	0.021313	46.919	3031.6	3360.0	9.8896	1.6278	2.0895	649.28	0.63307	26.049	0.059302	vapor
439.58	0.070000	0.021282	46.988	3033.3	3362.2	9.8927	1.6285	2.0902	649.72	0.63037	26.092	0.059429	vapor
440.62	0.070000	0.021251	47.057	3035.0	3364.4	9.8957	1.6292	2.0909	650.17	0.62770	26.135	0.059556	vapor
441.67	0.070000	0.021220	47.125	3036.7	3366.6	9.8988	1.6299	2.0916	650.61	0.62503	26.178	0.059682	vapor
442.71	0.070000	0.021189	47.194	3038.4	3368.7	9.9018	1.6306	2.0923	651.05	0.62239	26.221	0.059809	vapor
443.75	0.070000	0.021158	47.263	3040.1	3370.9	9.9049	1.6313	2.0930	651.50	0.61976	26.264	0.059936	vapor
444.79	0.070000	0.021128	47.331	3041.8	3373.1	9.9079	1.6320	2.0937	651.94	0.61714	26.307	0.060064	vapor
445.83	0.070000	0.021097	47.400	3043.5	3375.3	9.9110	1.6326	2.0944	652.38	0.61454	26.350	0.060191	vapor
446.87	0.070000	0.021066	47.469	3045.2	3377.5	9.9140	1.6333	2.0951	652.82	0.61196	26.393	0.060318	vapor
447.92	0.070000	0.021036	47.537	3046.9	3379.7	9.9170	1.6340	2.0958	653.26	0.60939	26.435	0.060445	vapor
448.96	0.070000	0.021006	47.606	3048.6	3381.8	9.9201	1.6347	2.0964	653.71	0.60684	26.478	0.060573	vapor
450.00	0.070000	0.020975	47.675	3050.3	3384.0	9.9231	1.6354	2.0971	654.15	0.60430	26.521	0.060700	vapor
451.04	0.070000	0.020945	47.744	3052.0	3386.2	9.9261	1.6361	2.0978	654.59	0.60178	26.564	0.060828	vapor
452.08	0.070000	0.020915	47.812	3053.7	3388.4	9.9291	1.6368	2.0985	655.03	0.59927	26.607	0.060956	vapor
453.12	0.070000	0.020885	47.881	3055.4	3390.6	9.9321	1.6376	2.0992	655.47	0.59678	26.650	0.061084	vapor
454.17	0.070000	0.020855	47.950	3057.1	3392.8	9.9351	1.6383	2.0999	655.90	0.59430	26.693	0.061211	vapor
455.21	0.070000	0.020825	48.018	3058.8	3395.0	9.9381	1.6390	2.1006	656.34	0.59184	26.736	0.061339	vapor
456.25	0.070000	0.020796	48.087	3060.5	3397.1	9.9411	1.6397	2.1014	656.78	0.58939	26.779	0.061467	vapor
457.29	0.070000	0.020766	48.156	3062.2	3399.3	9.9441	1.6404	2.1021	657.22	0.58696	26.822	0.061596	vapor
458.33	0.070000	0.020736	48.224	3063.9	3401.5	9.9471	1.6411	2.1028	657.66	0.58454	26.865	0.061724	vapor
459.37	0.070000	0.020707	48.293	3065.7	3403.7	9.9501	1.6418	2.1035	658.09	0.58213	26.908	0.061852	vapor
460.42	0.070000	0.020677	48.362	3067.4	3405.9	9.9531	1.6425	2.1042	658.53	0.57974	26.950	0.061980	vapor
461.46	0.070000	0.020648	48.430	3069.1	3408.1	9.9561	1.6432	2.1049	658.97	0.57736	26.993	0.062109	vapor
