Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
238.54	3.0000	1.2850	0.77823	2711.1	2944.6	7.4730	1.5396	2.0338	552.12	1.7909	17.705	0.037572	vapor
239.58	3.0000	1.2822	0.77989	2712.7	2946.7	7.4771	1.5398	2.0336	552.69	1.7781	17.748	0.037671	vapor
240.63	3.0000	1.2795	0.78155	2714.3	2948.8	7.4813	1.5399	2.0335	553.25	1.7655	17.792	0.037770	vapor
241.67	3.0000	1.2768	0.78321	2716.0	2950.9	7.4854	1.5400	2.0333	553.82	1.7530	17.835	0.037869	vapor
242.71	3.0000	1.2741	0.78486	2717.6	2953.0	7.4895	1.5402	2.0331	554.38	1.7406	17.878	0.037969	vapor
243.75	3.0000	1.2714	0.78652	2719.2	2955.2	7.4936	1.5403	2.0330	554.95	1.7284	17.921	0.038069	vapor
244.79	3.0000	1.2688	0.78817	2720.8	2957.3	7.4977	1.5405	2.0329	555.51	1.7163	17.965	0.038169	vapor
245.83	3.0000	1.2661	0.78983	2722.4	2959.4	7.5018	1.5407	2.0327	556.07	1.7043	18.008	0.038269	vapor
246.88	3.0000	1.2635	0.79148	2724.1	2961.5	7.5058	1.5409	2.0326	556.63	1.6925	18.051	0.038369	vapor
247.92	3.0000	1.2608	0.79314	2725.7	2963.6	7.5099	1.5411	2.0325	557.19	1.6808	18.094	0.038470	vapor
248.96	3.0000	1.2582	0.79479	2727.3	2965.7	7.5140	1.5413	2.0325	557.75	1.6692	18.138	0.038571	vapor
250.00	3.0000	1.2556	0.79644	2728.9	2967.9	7.5180	1.5415	2.0324	558.30	1.6577	18.181	0.038672	vapor
251.04	3.0000	1.2530	0.79810	2730.6	2970.0	7.5221	1.5417	2.0323	558.86	1.6464	18.224	0.038774	vapor
252.08	3.0000	1.2504	0.79975	2732.2	2972.1	7.5261	1.5419	2.0323	559.42	1.6352	18.268	0.038875	vapor
253.13	3.0000	1.2478	0.80140	2733.8	2974.2	7.5301	1.5421	2.0323	559.97	1.6241	18.311	0.038977	vapor
254.17	3.0000	1.2452	0.80305	2735.4	2976.3	7.5341	1.5424	2.0322	560.52	1.6131	18.354	0.039079	vapor
255.21	3.0000	1.2427	0.80470	2737.0	2978.4	7.5382	1.5426	2.0322	561.08	1.6022	18.398	0.039181	vapor
256.25	3.0000	1.2402	0.80635	2738.7	2980.6	7.5422	1.5428	2.0322	561.63	1.5914	18.441	0.039283	vapor
257.29	3.0000	1.2376	0.80800	2740.3	2982.7	7.5462	1.5431	2.0322	562.18	1.5808	18.484	0.039386	vapor
258.33	3.0000	1.2351	0.80965	2741.9	2984.8	7.5501	1.5434	2.0322	562.73	1.5703	18.528	0.039489	vapor
259.38	3.0000	1.2326	0.81130	2743.5	2986.9	7.5541	1.5436	2.0322	563.28	1.5598	18.571	0.039592	vapor
260.42	3.0000	1.2301	0.81295	2745.1	2989.0	7.5581	1.5439	2.0323	563.83	1.5495	18.614	0.039695	vapor
261.46	3.0000	1.2276	0.81460	2746.8	2991.2	7.5621	1.5442	2.0323	564.38	1.5393	18.658	0.039799	vapor
262.50	3.0000	1.2251	0.81625	2748.4	2993.3	7.5660	1.5445	2.0324	564.93	1.5292	18.701	0.039902	vapor
263.54	3.0000	1.2227	0.81789	2750.0	2995.4	7.5700	1.5448	2.0324	565.47	1.5192	18.744	0.040006	vapor
264.58	3.0000	1.2202	0.81954	2751.6	2997.5	7.5739	1.5451	2.0325	566.02	1.5093	18.788	0.040110	vapor
265.63	3.0000	1.2177	0.82119	2753.3	2999.6	7.5778	1.5454	2.0326	566.56	1.4994	18.831	0.040214	vapor
266.67	3.0000	1.2153	0.82284	2754.9	3001.7	7.5818	1.5457	2.0327	567.11	1.4897	18.875	0.040319	vapor
267.71	3.0000	1.2129	0.82448	2756.5	3003.9	7.5857	1.5460	2.0328	567.65	1.4801	18.918	0.040423	vapor
268.75	3.0000	1.2105	0.82613	2758.1	3006.0	7.5896	1.5463	2.0329	568.19	1.4706	18.961	0.040528	vapor
269.79	3.0000	1.2081	0.82777	2759.8	3008.1	7.5935	1.5466	2.0330	568.73	1.4612	19.005	0.040633	vapor
270.83	3.0000	1.2057	0.82942	2761.4	3010.2	7.5974	1.5470	2.0331	569.27	1.4518	19.048	0.040738	vapor
271.88	3.0000	1.2033	0.83106	2763.0	3012.3	7.6013	1.5473	2.0332	569.81	1.4426	19.092	0.040843	vapor
272.92	3.0000	1.2009	0.83271	2764.6	3014.4	7.6052	1.5476	2.0333	570.35	1.4334	19.135	0.040949	vapor
273.96	3.0000	1.1985	0.83435	2766.3	3016.6	7.6090	1.5480	2.0335	570.89	1.4244	19.179	0.041055	vapor
275.00	3.0000	1.1962	0.83599	2767.9	3018.7	7.6129	1.5483	2.0336	571.43	1.4154	19.222	0.041160	vapor
276.04	3.0000	1.1938	0.83764	2769.5	3020.8	7.6168	1.5487	2.0338	571.97	1.4065	19.266	0.041267	vapor
277.08	3.0000	1.1915	0.83928	2771.1	3022.9	7.6206	1.5490	2.0340	572.50	1.3977	19.309	0.041373	vapor
278.13	3.0000	1.1892	0.84092	2772.8	3025.0	7.6245	1.5494	2.0341	573.04	1.3890	19.353	0.041479	vapor
279.17	3.0000	1.1869	0.84256	2774.4	3027.2	7.6283	1.5498	2.0343	573.57	1.3803	19.396	0.041586	vapor
280.21	3.0000	1.1845	0.84421	2776.0	3029.3	7.6321	1.5502	2.0345	574.11	1.3718	19.439	0.041693	vapor
281.25	3.0000	1.1822	0.84585	2777.6	3031.4	7.6360	1.5505	2.0347	574.64	1.3633	19.483	0.041800	vapor
282.29	3.0000	1.1800	0.84749	2779.3	3033.5	7.6398	1.5509	2.0349	575.17	1.3549	19.526	0.041907	vapor
283.33	3.0000	1.1777	0.84913	2780.9	3035.6	7.6436	1.5513	2.0351	575.70	1.3466	19.570	0.042014	vapor
284.38	3.0000	1.1754	0.85077	2782.5	3037.8	7.6474	1.5517	2.0353	576.23	1.3383	19.613	0.042122	vapor
285.42	3.0000	1.1731	0.85241	2784.1	3039.9	7.6512	1.5521	2.0355	576.76	1.3302	19.657	0.042229	vapor
286.46	3.0000	1.1709	0.85405	2785.8	3042.0	7.6550	1.5525	2.0357	577.29	1.3221	19.700	0.042337	vapor
287.50	3.0000	1.1686	0.85569	2787.4	3044.1	7.6588	1.5529	2.0360	577.82	1.3141	19.744	0.042445	vapor
288.54	3.0000	1.1664	0.85733	2789.0	3046.2	7.6626	1.5533	2.0362	578.35	1.3061	19.787	0.042553	vapor
289.58	3.0000	1.1642	0.85897	2790.7	3048.4	7.6663	1.5537	2.0364	578.88	1.2983	19.831	0.042662	vapor
290.63	3.0000	1.1620	0.86061	2792.3	3050.5	7.6701	1.5541	2.0367	579.40	1.2905	19.874	0.042770	vapor
291.67	3.0000	1.1598	0.86225	2793.9	3052.6	7.6739	1.5545	2.0369	579.93	1.2828	19.918	0.042879	vapor
292.71	3.0000	1.1576	0.86388	2795.6	3054.7	7.6776	1.5550	2.0372	580.45	1.2751	19.961	0.042988	vapor
293.75	3.0000	1.1554	0.86552	2797.2	3056.8	7.6814	1.5554	2.0374	580.98	1.2675	20.005	0.043097	vapor
294.79	3.0000	1.1532	0.86716	2798.8	3059.0	7.6851	1.5558	2.0377	581.50	1.2600	20.049	0.043206	vapor
295.83	3.0000	1.1510	0.86880	2800.4	3061.1	7.6888	1.5562	2.0380	582.02	1.2526	20.092	0.043315	vapor
296.88	3.0000	1.1489	0.87043	2802.1	3063.2	7.6926	1.5567	2.0383	582.55	1.2452	20.136	0.043425	vapor
297.92	3.0000	1.1467	0.87207	2803.7	3065.3	7.6963	1.5571	2.0385	583.07	1.2379	20.179	0.043535	vapor
298.96	3.0000	1.1445	0.87371	2805.3	3067.5	7.7000	1.5576	2.0388	583.59	1.2306	20.223	0.043644	vapor
300.00	3.0000	1.1424	0.87534	2807.0	3069.6	7.7037	1.5580	2.0391	584.11	1.2234	20.266	0.043754	vapor
301.04	3.0000	1.1403	0.87698	2808.6	3071.7	7.7074	1.5584	2.0394	584.63	1.2163	20.310	0.043864	vapor
302.08	3.0000	1.1382	0.87862	2810.2	3073.8	7.7111	1.5589	2.0397	585.15	1.2093	20.353	0.043975	vapor
303.13	3.0000	1.1360	0.88025	2811.9	3076.0	7.7148	1.5594	2.0400	585.67	1.2023	20.397	0.044085	vapor
304.17	3.0000	1.1339	0.88189	2813.5	3078.1	7.7185	1.5598	2.0403	586.18	1.1953	20.440	0.044196	vapor
305.21	3.0000	1.1318	0.88352	2815.1	3080.2	7.7222	1.5603	2.0407	586.70	1.1885	20.484	0.044307	vapor
306.25	3.0000	1.1297	0.88516	2816.8	3082.3	7.7258	1.5607	2.0410	587.22	1.1816	20.528	0.044418	vapor
307.29	3.0000	1.1277	0.88679	2818.4	3084.5	7.7295	1.5612	2.0413	587.73	1.1749	20.571	0.044529	vapor
308.33	3.0000	1.1256	0.88843	2820.1	3086.6	7.7332	1.5617	2.0416	588.25	1.1682	20.615	0.044640	vapor
309.38	3.0000	1.1235	0.89006	2821.7	3088.7	7.7368	1.5621	2.0420	588.76	1.1615	20.658	0.044751	vapor
310.42	3.0000	1.1215	0.89169	2823.3	3090.8	7.7405	1.5626	2.0423	589.28	1.1550	20.702	0.044863	vapor
311.46	3.0000	1.1194	0.89333	2825.0	3093.0	7.7441	1.5631	2.0427	589.79	1.1484	20.745	0.044974	vapor
312.50	3.0000	1.1174	0.89496	2826.6	3095.1	7.7477	1.5636	2.0430	590.30	1.1420	20.789	0.045086	vapor
313.54	3.0000	1.1153	0.89659	2828.2	3097.2	7.7514	1.5641	2.0433	590.81	1.1355	20.832	0.045198	vapor
314.58	3.0000	1.1133	0.89823	2829.9	3099.4	7.7550	1.5645	2.0437	591.32	1.1292	20.876	0.045310	vapor
315.63	3.0000	1.1113	0.89986	2831.5	3101.5	7.7586	1.5650	2.0441	591.83	1.1229	20.920	0.045423	vapor
316.67	3.0000	1.1093	0.90149	2833.2	3103.6	7.7622	1.5655	2.0444	592.34	1.1166	20.963	0.045535	vapor
317.71	3.0000	1.1073	0.90313	2834.8	3105.7	7.7658	1.5660	2.0448	592.85	1.1104	21.007	0.045648	vapor
318.75	3.0000	1.1053	0.90476	2836.4	3107.9	7.7694	1.5665	2.0452	593.36	1.1043	21.050	0.045760	vapor
319.79	3.0000	1.1033	0.90639	2838.1	3110.0	7.7730	1.5670	2.0455	593.87	1.0982	21.094	0.045873	vapor
320.83	3.0000	1.1013	0.90802	2839.7	3112.1	7.7766	1.5675	2.0459	594.38	1.0921	21.137	0.045986	vapor
321.88	3.0000	1.0993	0.90965	2841.4	3114.3	7.7802	1.5680	2.0463	594.88	1.0861	21.181	0.046099	vapor
322.92	3.0000	1.0974	0.91128	2843.0	3116.4	7.7838	1.5685	2.0467	595.39	1.0802	21.225	0.046213	vapor
323.96	3.0000	1.0954	0.91291	2844.7	3118.5	7.7874	1.5690	2.0471	595.90	1.0743	21.268	0.046326	vapor
325.00	3.0000	1.0934	0.91455	2846.3	3120.7	7.7909	1.5695	2.0475	596.40	1.0684	21.312	0.046440	vapor
326.04	3.0000	1.0915	0.91618	2847.9	3122.8	7.7945	1.5701	2.0479	596.91	1.0626	21.355	0.046553	vapor
327.08	3.0000	1.0896	0.91781	2849.6	3124.9	7.7981	1.5706	2.0483	597.41	1.0568	21.399	0.046667	vapor
328.13	3.0000	1.0876	0.91944	2851.2	3127.1	7.8016	1.5711	2.0487	597.91	1.0511	21.442	0.046781	vapor
329.17	3.0000	1.0857	0.92107	2852.9	3129.2	7.8052	1.5716	2.0491	598.41	1.0455	21.486	0.046895	vapor
330.21	3.0000	1.0838	0.92270	2854.5	3131.3	7.8087	1.5721	2.0495	598.92	1.0398	21.530	0.047010	vapor
331.25	3.0000	1.0819	0.92433	2856.2	3133.5	7.8122	1.5727	2.0499	599.42	1.0343	21.573	0.047124	vapor
332.29	3.0000	1.0800	0.92596	2857.8	3135.6	7.8158	1.5732	2.0503	599.92	1.0287	21.617	0.047239	vapor
333.33	3.0000	1.0781	0.92759	2859.5	3137.7	7.8193	1.5737	2.0507	600.42	1.0233	21.660	0.047353	vapor
334.38	3.0000	1.0762	0.92921	2861.1	3139.9	7.8228	1.5742	2.0512	600.92	1.0178	21.704	0.047468	vapor
335.42	3.0000	1.0743	0.93084	2862.8	3142.0	7.8263	1.5748	2.0516	601.42	1.0124	21.747	0.047583	vapor
336.46	3.0000	1.0724	0.93247	2864.4	3144.1	7.8298	1.5753	2.0520	601.92	1.0071	21.791	0.047698	vapor
337.50	3.0000	1.0705	0.93410	2866.1	3146.3	7.8333	1.5758	2.0524	602.41	1.0017	21.835	0.047813	vapor
338.54	3.0000	1.0687	0.93573	2867.7	3148.4	7.8368	1.5764	2.0529	602.91	0.99647	21.878	0.047929	vapor
339.58	3.0000	1.0668	0.93736	2869.4	3150.6	7.8403	1.5769	2.0533	603.41	0.99124	21.922	0.048044	vapor
340.63	3.0000	1.0650	0.93899	2871.0	3152.7	7.8438	1.5775	2.0537	603.90	0.98605	21.965	0.048160	vapor
341.67	3.0000	1.0631	0.94061	2872.7	3154.8	7.8473	1.5780	2.0542	604.40	0.98090	22.009	0.048275	vapor
342.71	3.0000	1.0613	0.94224	2874.3	3157.0	7.8508	1.5785	2.0546	604.89	0.97579	22.052	0.048391	vapor
343.75	3.0000	1.0595	0.94387	2876.0	3159.1	7.8542	1.5791	2.0551	605.39	0.97071	22.096	0.048507	vapor
344.79	3.0000	1.0576	0.94550	2877.6	3161.3	7.8577	1.5796	2.0555	605.88	0.96568	22.140	0.048623	vapor
345.83	3.0000	1.0558	0.94712	2879.3	3163.4	7.8612	1.5802	2.0560	606.38	0.96069	22.183	0.048740	vapor
346.88	3.0000	1.0540	0.94875	2880.9	3165.5	7.8646	1.5807	2.0564	606.87	0.95574	22.227	0.048856	vapor
347.92	3.0000	1.0522	0.95038	2882.6	3167.7	7.8681	1.5813	2.0569	607.36	0.95082	22.270	0.048972	vapor
348.96	3.0000	1.0504	0.95200	2884.2	3169.8	7.8715	1.5819	2.0574	607.85	0.94594	22.314	0.049089	vapor
350.00	3.0000	1.0486	0.95363	2885.9	3172.0	7.8750	1.5824	2.0578	608.34	0.94110	22.357	0.049206	vapor
351.04	3.0000	1.0468	0.95526	2887.5	3174.1	7.8784	1.5830	2.0583	608.83	0.93629	22.401	0.049323	vapor
352.08	3.0000	1.0451	0.95688	2889.2	3176.3	7.8818	1.5835	2.0588	609.32	0.93152	22.444	0.049440	vapor
353.12	3.0000	1.0433	0.95851	2890.9	3178.4	7.8853	1.5841	2.0592	609.81	0.92679	22.488	0.049557	vapor
354.17	3.0000	1.0415	0.96013	2892.5	3180.6	7.8887	1.5847	2.0597	610.30	0.92209	22.532	0.049674	vapor
355.21	3.0000	1.0398	0.96176	2894.2	3182.7	7.8921	1.5852	2.0602	610.79	0.91743	22.575	0.049791	vapor
356.25	3.0000	1.0380	0.96339	2895.8	3184.8	7.8955	1.5858	2.0607	611.28	0.91280	22.619	0.049909	vapor
357.29	3.0000	1.0363	0.96501	2897.5	3187.0	7.8989	1.5864	2.0612	611.77	0.90821	22.662	0.050027	vapor
358.33	3.0000	1.0345	0.96664	2899.1	3189.1	7.9023	1.5869	2.0616	612.25	0.90365	22.706	0.050144	vapor
359.37	3.0000	1.0328	0.96826	2900.8	3191.3	7.9057	1.5875	2.0621	612.74	0.89912	22.749	0.050262	vapor
360.42	3.0000	1.0310	0.96989	2902.5	3193.4	7.9091	1.5881	2.0626	613.22	0.89463	22.793	0.050380	vapor
361.46	3.0000	1.0293	0.97151	2904.1	3195.6	7.9125	1.5887	2.0631	613.71	0.89017	22.836	0.050498	vapor
362.50	3.0000	1.0276	0.97314	2905.8	3197.7	7.9159	1.5892	2.0636	614.19	0.88574	22.880	0.050616	vapor
363.54	3.0000	1.0259	0.97476	2907.5	3199.9	7.9193	1.5898	2.0641	614.68	0.88135	22.923	0.050735	vapor
364.58	3.0000	1.0242	0.97639	2909.1	3202.0	7.9227	1.5904	2.0646	615.16	0.87699	22.967	0.050853	vapor
365.62	3.0000	1.0225	0.97801	2910.8	3204.2	7.9260	1.5910	2.0651	615.64	0.87266	23.010	0.050972	vapor
366.67	3.0000	1.0208	0.97963	2912.4	3206.3	7.9294	1.5915	2.0656	616.13	0.86836	23.054	0.051090	vapor
367.71	3.0000	1.0191	0.98126	2914.1	3208.5	7.9328	1.5921	2.0661	616.61	0.86409	23.097	0.051209	vapor
368.75	3.0000	1.0174	0.98288	2915.8	3210.6	7.9361	1.5927	2.0666	617.09	0.85985	23.141	0.051328	vapor
369.79	3.0000	1.0157	0.98451	2917.4	3212.8	7.9395	1.5933	2.0671	617.57	0.85565	23.184	0.051447	vapor
370.83	3.0000	1.0141	0.98613	2919.1	3214.9	7.9428	1.5939	2.0676	618.05	0.85147	23.228	0.051566	vapor
371.87	3.0000	1.0124	0.98775	2920.8	3217.1	7.9461	1.5945	2.0681	618.53	0.84733	23.271	0.051686	vapor
372.92	3.0000	1.0107	0.98938	2922.4	3219.3	7.9495	1.5951	2.0686	619.01	0.84321	23.315	0.051805	vapor
373.96	3.0000	1.0091	0.99100	2924.1	3221.4	7.9528	1.5957	2.0692	619.49	0.83912	23.358	0.051924	vapor
375.00	3.0000	1.0074	0.99262	2925.8	3223.6	7.9561	1.5962	2.0697	619.97	0.83506	23.402	0.052044	vapor
376.04	3.0000	1.0058	0.99425	2927.4	3225.7	7.9595	1.5968	2.0702	620.45	0.83103	23.445	0.052164	vapor
377.08	3.0000	1.0041	0.99587	2929.1	3227.9	7.9628	1.5974	2.0707	620.92	0.82703	23.489	0.052284	vapor
378.12	3.0000	1.0025	0.99749	2930.8	3230.0	7.9661	1.5980	2.0712	621.40	0.82306	23.532	0.052404	vapor
379.17	3.0000	1.0009	0.99911	2932.5	3232.2	7.9694	1.5986	2.0718	621.88	0.81911	23.576	0.052524	vapor
380.21	3.0000	0.99926	1.0007	2934.1	3234.3	7.9727	1.5992	2.0723	622.35	0.81520	23.619	0.052644	vapor
381.25	3.0000	0.99765	1.0024	2935.8	3236.5	7.9760	1.5998	2.0728	622.83	0.81131	23.663	0.052764	vapor
382.29	3.0000	0.99603	1.0040	2937.5	3238.7	7.9793	1.6004	2.0734	623.30	0.80744	23.706	0.052884	vapor
383.33	3.0000	0.99443	1.0056	2939.1	3240.8	7.9826	1.6010	2.0739	623.78	0.80361	23.750	0.053005	vapor
384.37	3.0000	0.99283	1.0072	2940.8	3243.0	7.9859	1.6016	2.0744	624.25	0.79980	23.793	0.053125	vapor
385.42	3.0000	0.99123	1.0088	2942.5	3245.1	7.9892	1.6022	2.0750	624.73	0.79602	23.837	0.053246	vapor
386.46	3.0000	0.98964	1.0105	2944.2	3247.3	7.9925	1.6028	2.0755	625.20	0.79226	23.880	0.053367	vapor
387.50	3.0000	0.98805	1.0121	2945.8	3249.5	7.9957	1.6035	2.0760	625.67	0.78853	23.923	0.053488	vapor
388.54	3.0000	0.98647	1.0137	2947.5	3251.6	7.9990	1.6041	2.0766	626.14	0.78482	23.967	0.053609	vapor
389.58	3.0000	0.98490	1.0153	2949.2	3253.8	8.0023	1.6047	2.0771	626.61	0.78114	24.010	0.053730	vapor
390.62	3.0000	0.98333	1.0170	2950.9	3256.0	8.0055	1.6053	2.0777	627.09	0.77749	24.054	0.053851	vapor
391.67	3.0000	0.98176	1.0186	2952.6	3258.1	8.0088	1.6059	2.0782	627.56	0.77385	24.097	0.053973	vapor
392.71	3.0000	0.98020	1.0202	2954.2	3260.3	8.0121	1.6065	2.0788	628.03	0.77025	24.141	0.054094	vapor
393.75	3.0000	0.97865	1.0218	2955.9	3262.5	8.0153	1.6071	2.0793	628.50	0.76667	24.184	0.054216	vapor
394.79	3.0000	0.97710	1.0234	2957.6	3264.6	8.0186	1.6077	2.0799	628.97	0.76311	24.227	0.054337	vapor
395.83	3.0000	0.97555	1.0251	2959.3	3266.8	8.0218	1.6083	2.0804	629.43	0.75958	24.271	0.054459	vapor
396.87	3.0000	0.97401	1.0267	2961.0	3269.0	8.0250	1.6090	2.0810	629.90	0.75607	24.314	0.054581	vapor
397.92	3.0000	0.97248	1.0283	2962.6	3271.1	8.0283	1.6096	2.0815	630.37	0.75258	24.358	0.054703	vapor
398.96	3.0000	0.97095	1.0299	2964.3	3273.3	8.0315	1.6102	2.0821	630.84	0.74912	24.401	0.054825	vapor
400.00	3.0000	0.96942	1.0315	2966.0	3275.5	8.0347	1.6108	2.0826	631.30	0.74568	24.444	0.054947	vapor
401.04	3.0000	0.96790	1.0332	2967.7	3277.6	8.0379	1.6114	2.0832	631.77	0.74226	24.488	0.055070	vapor
402.08	3.0000	0.96639	1.0348	2969.4	3279.8	8.0412	1.6121	2.0838	632.24	0.73887	24.531	0.055192	vapor
403.12	3.0000	0.96488	1.0364	2971.1	3282.0	8.0444	1.6127	2.0843	632.70	0.73550	24.574	0.055315	vapor
404.17	3.0000	0.96337	1.0380	2972.7	3284.1	8.0476	1.6133	2.0849	633.17	0.73215	24.618	0.055437	vapor
405.21	3.0000	0.96187	1.0396	2974.4	3286.3	8.0508	1.6139	2.0855	633.63	0.72882	24.661	0.055560	vapor
406.25	3.0000	0.96037	1.0413	2976.1	3288.5	8.0540	1.6146	2.0860	634.09	0.72552	24.704	0.055683	vapor
407.29	3.0000	0.95888	1.0429	2977.8	3290.7	8.0572	1.6152	2.0866	634.56	0.72223	24.748	0.055806	vapor
408.33	3.0000	0.95739	1.0445	2979.5	3292.8	8.0604	1.6158	2.0872	635.02	0.71897	24.791	0.055929	vapor
409.37	3.0000	0.95591	1.0461	2981.2	3295.0	8.0636	1.6164	2.0877	635.48	0.71573	24.834	0.056052	vapor
410.42	3.0000	0.95444	1.0477	2982.9	3297.2	8.0667	1.6171	2.0883	635.95	0.71251	24.878	0.056175	vapor
411.46	3.0000	0.95296	1.0494	2984.6	3299.4	8.0699	1.6177	2.0889	636.41	0.70931	24.921	0.056298	vapor
412.50	3.0000	0.95149	1.0510	2986.2	3301.5	8.0731	1.6183	2.0895	636.87	0.70613	24.964	0.056422	vapor
413.54	3.0000	0.95003	1.0526	2987.9	3303.7	8.0763	1.6190	2.0900	637.33	0.70297	25.008	0.056545	vapor
414.58	3.0000	0.94857	1.0542	2989.6	3305.9	8.0794	1.6196	2.0906	637.79	0.69984	25.051	0.056669	vapor
415.62	3.0000	0.94712	1.0558	2991.3	3308.1	8.0826	1.6202	2.0912	638.25	0.69672	25.094	0.056793	vapor
416.67	3.0000	0.94567	1.0575	2993.0	3310.3	8.0858	1.6209	2.0918	638.71	0.69362	25.138	0.056917	vapor
417.71	3.0000	0.94422	1.0591	2994.7	3312.4	8.0889	1.6215	2.0924	639.17	0.69054	25.181	0.057040	vapor
418.75	3.0000	0.94278	1.0607	2996.4	3314.6	8.0921	1.6221	2.0929	639.63	0.68749	25.224	0.057164	vapor
419.79	3.0000	0.94134	1.0623	2998.1	3316.8	8.0952	1.6228	2.0935	640.09	0.68445	25.267	0.057289	vapor
420.83	3.0000	0.93991	1.0639	2999.8	3319.0	8.0984	1.6234	2.0941	640.54	0.68143	25.311	0.057413	vapor
421.87	3.0000	0.93849	1.0655	3001.5	3321.2	8.1015	1.6240	2.0947	641.00	0.67843	25.354	0.057537	vapor
422.92	3.0000	0.93706	1.0672	3003.2	3323.3	8.1046	1.6247	2.0953	641.46	0.67545	25.397	0.057661	vapor
423.96	3.0000	0.93564	1.0688	3004.9	3325.5	8.1078	1.6253	2.0959	641.91	0.67249	25.440	0.057786	vapor
425.00	3.0000	0.93423	1.0704	3006.6	3327.7	8.1109	1.6260	2.0965	642.37	0.66954	25.484	0.057911	vapor
426.04	3.0000	0.93282	1.0720	3008.3	3329.9	8.1140	1.6266	2.0971	642.82	0.66662	25.527	0.058035	vapor
427.08	3.0000	0.93141	1.0736	3010.0	3332.1	8.1172	1.6273	2.0977	643.28	0.66371	25.570	0.058160	vapor
428.12	3.0000	0.93001	1.0753	3011.7	3334.3	8.1203	1.6279	2.0983	643.73	0.66082	25.613	0.058285	vapor
429.17	3.0000	0.92861	1.0769	3013.4	3336.4	8.1234	1.6285	2.0989	644.19	0.65795	25.657	0.058410	vapor
430.21	3.0000	0.92722	1.0785	3015.1	3338.6	8.1265	1.6292	2.0994	644.64	0.65510	25.700	0.058535	vapor
431.25	3.0000	0.92583	1.0801	3016.8	3340.8	8.1296	1.6298	2.1000	645.10	0.65226	25.743	0.058660	vapor
432.29	3.0000	0.92445	1.0817	3018.5	3343.0	8.1327	1.6305	2.1006	645.55	0.64945	25.786	0.058785	vapor
433.33	3.0000	0.92307	1.0833	3020.2	3345.2	8.1358	1.6311	2.1012	646.00	0.64665	25.829	0.058911	vapor
434.37	3.0000	0.92169	1.0850	3021.9	3347.4	8.1389	1.6318	2.1018	646.45	0.64386	25.873	0.059036	vapor
435.42	3.0000	0.92032	1.0866	3023.6	3349.6	8.1420	1.6324	2.1025	646.91	0.64110	25.916	0.059162	vapor
436.46	3.0000	0.91895	1.0882	3025.3	3351.8	8.1451	1.6331	2.1031	647.36	0.63835	25.959	0.059287	vapor
437.50	3.0000	0.91759	1.0898	3027.0	3354.0	8.1482	1.6337	2.1037	647.81	0.63562	26.002	0.059413	vapor
438.54	3.0000	0.91623	1.0914	3028.7	3356.1	8.1513	1.6344	2.1043	648.26	0.63290	26.045	0.059539	vapor
439.58	3.0000	0.91488	1.0930	3030.4	3358.3	8.1543	1.6350	2.1049	648.71	0.63020	26.088	0.059665	vapor
440.62	3.0000	0.91352	1.0947	3032.1	3360.5	8.1574	1.6357	2.1055	649.16	0.62752	26.131	0.059791	vapor
441.67	3.0000	0.91218	1.0963	3033.8	3362.7	8.1605	1.6363	2.1061	649.61	0.62485	26.175	0.059917	vapor
442.71	3.0000	0.91083	1.0979	3035.5	3364.9	8.1636	1.6370	2.1067	650.06	0.62221	26.218	0.060043	vapor
443.75	3.0000	0.90949	1.0995	3037.3	3367.1	8.1666	1.6377	2.1073	650.50	0.61957	26.261	0.060169	vapor
444.79	3.0000	0.90816	1.1011	3039.0	3369.3	8.1697	1.6383	2.1079	650.95	0.61695	26.304	0.060296	vapor
445.83	3.0000	0.90683	1.1027	3040.7	3371.5	8.1727	1.6390	2.1085	651.40	0.61435	26.347	0.060422	vapor
446.87	3.0000	0.90550	1.1044	3042.4	3373.7	8.1758	1.6396	2.1092	651.85	0.61176	26.390	0.060549	vapor
447.92	3.0000	0.90418	1.1060	3044.1	3375.9	8.1788	1.6403	2.1098	652.29	0.60919	26.433	0.060675	vapor
448.96	3.0000	0.90286	1.1076	3045.8	3378.1	8.1819	1.6409	2.1104	652.74	0.60664	26.476	0.060802	vapor
450.00	3.0000	0.90154	1.1092	3047.5	3380.3	8.1849	1.6416	2.1110	653.18	0.60410	26.519	0.060929	vapor
451.04	3.0000	0.90023	1.1108	3049.2	3382.5	8.1880	1.6423	2.1116	653.63	0.60157	26.562	0.061056	vapor
452.08	3.0000	0.89892	1.1124	3051.0	3384.7	8.1910	1.6429	2.1122	654.08	0.59906	26.605	0.061183	vapor
453.12	3.0000	0.89762	1.1141	3052.7	3386.9	8.1940	1.6436	2.1129	654.52	0.59657	26.649	0.061310	vapor
454.17	3.0000	0.89632	1.1157	3054.4	3389.1	8.1971	1.6442	2.1135	654.96	0.59409	26.692	0.061437	vapor
455.21	3.0000	0.89502	1.1173	3056.1	3391.3	8.2001	1.6449	2.1141	655.41	0.59162	26.735	0.061564	vapor
