Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
453.12	1.0000	0.29863	3.3487	3054.5	3389.4	8.7036	1.6395	2.1035	655.17	0.59672	26.650	0.061155	vapor
454.17	1.0000	0.29820	3.3535	3056.3	3391.6	8.7066	1.6401	2.1042	655.61	0.59424	26.693	0.061283	vapor
455.21	1.0000	0.29777	3.3583	3058.0	3393.8	8.7097	1.6408	2.1049	656.05	0.59177	26.735	0.061411	vapor
456.25	1.0000	0.29734	3.3631	3059.7	3396.0	8.7127	1.6415	2.1056	656.49	0.58932	26.778	0.061538	vapor
457.29	1.0000	0.29692	3.3679	3061.4	3398.2	8.7157	1.6422	2.1063	656.93	0.58689	26.821	0.061666	vapor
458.33	1.0000	0.29649	3.3728	3063.1	3400.4	8.7187	1.6429	2.1069	657.37	0.58447	26.864	0.061794	vapor
459.37	1.0000	0.29607	3.3776	3064.8	3402.6	8.7217	1.6436	2.1076	657.81	0.58206	26.907	0.061922	vapor
460.42	1.0000	0.29565	3.3824	3066.5	3404.8	8.7247	1.6443	2.1083	658.24	0.57967	26.950	0.062050	vapor
461.46	1.0000	0.29523	3.3872	3068.2	3407.0	8.7277	1.6450	2.1090	658.68	0.57729	26.993	0.062179	vapor
462.50	1.0000	0.29481	3.3920	3070.0	3409.2	8.7307	1.6457	2.1096	659.12	0.57492	27.036	0.062307	vapor
463.54	1.0000	0.29439	3.3969	3071.7	3411.4	8.7336	1.6464	2.1103	659.56	0.57257	27.079	0.062435	vapor
464.58	1.0000	0.29397	3.4017	3073.4	3413.6	8.7366	1.6471	2.1110	659.99	0.57023	27.122	0.062564	vapor
465.62	1.0000	0.29356	3.4065	3075.1	3415.8	8.7396	1.6478	2.1117	660.43	0.56791	27.165	0.062692	vapor
466.67	1.0000	0.29314	3.4113	3076.8	3418.0	8.7426	1.6484	2.1124	660.87	0.56560	27.207	0.062821	vapor
467.71	1.0000	0.29273	3.4161	3078.5	3420.2	8.7455	1.6491	2.1131	661.30	0.56330	27.250	0.062950	vapor
468.75	1.0000	0.29232	3.4210	3080.3	3422.4	8.7485	1.6498	2.1137	661.74	0.56101	27.293	0.063078	vapor
469.79	1.0000	0.29190	3.4258	3082.0	3424.6	8.7515	1.6505	2.1144	662.17	0.55874	27.336	0.063207	vapor
470.83	1.0000	0.29149	3.4306	3083.7	3426.8	8.7544	1.6512	2.1151	662.61	0.55648	27.379	0.063336	vapor
471.87	1.0000	0.29109	3.4354	3085.4	3429.0	8.7574	1.6519	2.1158	663.04	0.55424	27.422	0.063465	vapor
472.92	1.0000	0.29068	3.4402	3087.1	3431.2	8.7604	1.6526	2.1165	663.48	0.55200	27.464	0.063594	vapor
473.96	1.0000	0.29027	3.4451	3088.9	3433.4	8.7633	1.6533	2.1172	663.91	0.54978	27.507	0.063724	vapor
475.00	1.0000	0.28987	3.4499	3090.6	3435.6	8.7663	1.6540	2.1178	664.34	0.54757	27.550	0.063853	vapor
476.04	1.0000	0.28946	3.4547	3092.3	3437.8	8.7692	1.6547	2.1185	664.78	0.54538	27.593	0.063982	vapor
477.08	1.0000	0.28906	3.4595	3094.0	3440.0	8.7722	1.6554	2.1192	665.21	0.54320	27.636	0.064112	vapor
478.12	1.0000	0.28866	3.4643	3095.8	3442.2	8.7751	1.6561	2.1199	665.64	0.54102	27.678	0.064241	vapor
479.17	1.0000	0.28825	3.4692	3097.5	3444.4	8.7780	1.6568	2.1206	666.07	0.53887	27.721	0.064371	vapor
480.21	1.0000	0.28785	3.4740	3099.2	3446.6	8.7810	1.6575	2.1213	666.50	0.53672	27.764	0.064500	vapor
481.25	1.0000	0.28746	3.4788	3101.0	3448.8	8.7839	1.6582	2.1220	666.94	0.53458	27.807	0.064630	vapor
482.29	1.0000	0.28706	3.4836	3102.7	3451.0	8.7868	1.6589	2.1227	667.37	0.53246	27.849	0.064760	vapor
483.33	1.0000	0.28666	3.4884	3104.4	3453.3	8.7898	1.6596	2.1233	667.80	0.53035	27.892	0.064890	vapor
484.37	1.0000	0.28627	3.4933	3106.1	3455.5	8.7927	1.6603	2.1240	668.23	0.52825	27.935	0.065020	vapor
485.42	1.0000	0.28587	3.4981	3107.9	3457.7	8.7956	1.6610	2.1247	668.66	0.52616	27.978	0.065150	vapor
486.46	1.0000	0.28548	3.5029	3109.6	3459.9	8.7985	1.6617	2.1254	669.09	0.52409	28.020	0.065280	vapor
487.50	1.0000	0.28509	3.5077	3111.3	3462.1	8.8014	1.6624	2.1261	669.51	0.52202	28.063	0.065410	vapor
488.54	1.0000	0.28470	3.5125	3113.1	3464.3	8.8043	1.6631	2.1268	669.94	0.51997	28.106	0.065541	vapor
489.58	1.0000	0.28431	3.5173	3114.8	3466.5	8.8072	1.6638	2.1275	670.37	0.51793	28.148	0.065671	vapor
490.62	1.0000	0.28392	3.5222	3116.5	3468.8	8.8101	1.6645	2.1282	670.80	0.51590	28.191	0.065801	vapor
491.67	1.0000	0.28353	3.5270	3118.3	3471.0	8.8130	1.6652	2.1289	671.23	0.51388	28.234	0.065932	vapor
492.71	1.0000	0.28314	3.5318	3120.0	3473.2	8.8159	1.6659	2.1296	671.65	0.51187	28.276	0.066063	vapor
493.75	1.0000	0.28276	3.5366	3121.7	3475.4	8.8188	1.6666	2.1303	672.08	0.50987	28.319	0.066193	vapor
494.79	1.0000	0.28237	3.5414	3123.5	3477.6	8.8217	1.6673	2.1310	672.51	0.50789	28.362	0.066324	vapor
495.83	1.0000	0.28199	3.5463	3125.2	3479.8	8.8246	1.6680	2.1317	672.93	0.50591	28.404	0.066455	vapor
496.87	1.0000	0.28160	3.5511	3127.0	3482.1	8.8275	1.6688	2.1324	673.36	0.50394	28.447	0.066586	vapor
497.92	1.0000	0.28122	3.5559	3128.7	3484.3	8.8304	1.6695	2.1330	673.79	0.50199	28.489	0.066717	vapor
498.96	1.0000	0.28084	3.5607	3130.4	3486.5	8.8333	1.6702	2.1337	674.21	0.50005	28.532	0.066848	vapor
500.00	1.0000	0.28046	3.5655	3132.2	3488.7	8.8361	1.6709	2.1344	674.64	0.49811	28.575	0.066979	vapor
501.04	1.0000	0.28008	3.5704	3133.9	3491.0	8.8390	1.6716	2.1351	675.06	0.49619	28.617	0.067110	vapor
502.08	1.0000	0.27971	3.5752	3135.7	3493.2	8.8419	1.6723	2.1358	675.48	0.49428	28.660	0.067241	vapor
503.12	1.0000	0.27933	3.5800	3137.4	3495.4	8.8448	1.6730	2.1365	675.91	0.49237	28.702	0.067373	vapor
504.17	1.0000	0.27896	3.5848	3139.2	3497.6	8.8476	1.6737	2.1372	676.33	0.49048	28.745	0.067504	vapor
505.21	1.0000	0.27858	3.5896	3140.9	3499.9	8.8505	1.6744	2.1379	676.75	0.48860	28.787	0.067636	vapor
506.25	1.0000	0.27821	3.5944	3142.6	3502.1	8.8534	1.6751	2.1386	677.18	0.48673	28.830	0.067767	vapor
507.29	1.0000	0.27783	3.5993	3144.4	3504.3	8.8562	1.6758	2.1393	677.60	0.48487	28.873	0.067899	vapor
508.33	1.0000	0.27746	3.6041	3146.1	3506.5	8.8591	1.6765	2.1400	678.02	0.48301	28.915	0.068031	vapor
509.37	1.0000	0.27709	3.6089	3147.9	3508.8	8.8619	1.6772	2.1407	678.44	0.48117	28.958	0.068162	vapor
510.42	1.0000	0.27672	3.6137	3149.6	3511.0	8.8648	1.6780	2.1414	678.87	0.47934	29.000	0.068294	vapor
511.46	1.0000	0.27636	3.6185	3151.4	3513.2	8.8676	1.6787	2.1421	679.29	0.47752	29.043	0.068426	vapor
512.50	1.0000	0.27599	3.6233	3153.1	3515.5	8.8704	1.6794	2.1428	679.71	0.47570	29.085	0.068558	vapor
513.54	1.0000	0.27562	3.6282	3154.9	3517.7	8.8733	1.6801	2.1435	680.13	0.47390	29.128	0.068690	vapor
514.58	1.0000	0.27526	3.6330	3156.6	3519.9	8.8761	1.6808	2.1442	680.55	0.47211	29.170	0.068823	vapor
515.62	1.0000	0.27489	3.6378	3158.4	3522.2	8.8790	1.6815	2.1449	680.97	0.47032	29.212	0.068955	vapor
516.67	1.0000	0.27453	3.6426	3160.1	3524.4	8.8818	1.6822	2.1456	681.39	0.46855	29.255	0.069087	vapor
517.71	1.0000	0.27417	3.6474	3161.9	3526.6	8.8846	1.6829	2.1463	681.81	0.46678	29.297	0.069220	vapor
518.75	1.0000	0.27380	3.6523	3163.6	3528.9	8.8874	1.6836	2.1470	682.22	0.46502	29.340	0.069352	vapor
519.79	1.0000	0.27344	3.6571	3165.4	3531.1	8.8903	1.6844	2.1478	682.64	0.46328	29.382	0.069485	vapor
520.83	1.0000	0.27308	3.6619	3167.2	3533.3	8.8931	1.6851	2.1485	683.06	0.46154	29.425	0.069617	vapor
521.87	1.0000	0.27272	3.6667	3168.9	3535.6	8.8959	1.6858	2.1492	683.48	0.45981	29.467	0.069750	vapor
522.92	1.0000	0.27237	3.6715	3170.7	3537.8	8.8987	1.6865	2.1499	683.90	0.45809	29.509	0.069883	vapor
523.96	1.0000	0.27201	3.6763	3172.4	3540.1	8.9015	1.6872	2.1506	684.31	0.45638	29.552	0.070015	vapor
525.00	1.0000	0.27165	3.6812	3174.2	3542.3	8.9043	1.6879	2.1513	684.73	0.45467	29.594	0.070148	vapor
526.04	1.0000	0.27130	3.6860	3175.9	3544.5	8.9071	1.6886	2.1520	685.15	0.45298	29.636	0.070281	vapor
527.08	1.0000	0.27094	3.6908	3177.7	3546.8	8.9099	1.6893	2.1527	685.56	0.45129	29.679	0.070414	vapor
528.12	1.0000	0.27059	3.6956	3179.5	3549.0	8.9127	1.6901	2.1534	685.98	0.44962	29.721	0.070547	vapor
529.17	1.0000	0.27024	3.7004	3181.2	3551.3	8.9155	1.6908	2.1541	686.39	0.44795	29.763	0.070681	vapor
530.21	1.0000	0.26989	3.7052	3183.0	3553.5	8.9183	1.6915	2.1548	686.81	0.44629	29.806	0.070814	vapor
531.25	1.0000	0.26954	3.7101	3184.8	3555.8	8.9211	1.6922	2.1555	687.22	0.44464	29.848	0.070947	vapor
532.29	1.0000	0.26919	3.7149	3186.5	3558.0	8.9239	1.6929	2.1562	687.64	0.44300	29.890	0.071081	vapor
533.33	1.0000	0.26884	3.7197	3188.3	3560.3	8.9267	1.6936	2.1569	688.05	0.44136	29.933	0.071214	vapor
534.37	1.0000	0.26849	3.7245	3190.1	3562.5	8.9295	1.6944	2.1576	688.47	0.43974	29.975	0.071348	vapor
535.42	1.0000	0.26815	3.7293	3191.8	3564.8	8.9323	1.6951	2.1584	688.88	0.43812	30.017	0.071481	vapor
536.46	1.0000	0.26780	3.7341	3193.6	3567.0	8.9351	1.6958	2.1591	689.29	0.43651	30.059	0.071615	vapor
537.50	1.0000	0.26745	3.7390	3195.4	3569.2	8.9378	1.6965	2.1598	689.71	0.43491	30.102	0.071749	vapor
538.54	1.0000	0.26711	3.7438	3197.1	3571.5	8.9406	1.6972	2.1605	690.12	0.43331	30.144	0.071882	vapor
539.58	1.0000	0.26677	3.7486	3198.9	3573.8	8.9434	1.6979	2.1612	690.53	0.43173	30.186	0.072016	vapor
540.62	1.0000	0.26642	3.7534	3200.7	3576.0	8.9461	1.6987	2.1619	690.94	0.43015	30.228	0.072150	vapor
541.67	1.0000	0.26608	3.7582	3202.4	3578.3	8.9489	1.6994	2.1626	691.36	0.42858	30.271	0.072284	vapor
542.71	1.0000	0.26574	3.7630	3204.2	3580.5	8.9517	1.7001	2.1633	691.77	0.42702	30.313	0.072418	vapor
543.75	1.0000	0.26540	3.7679	3206.0	3582.8	8.9544	1.7008	2.1640	692.18	0.42547	30.355	0.072553	vapor
544.79	1.0000	0.26506	3.7727	3207.7	3585.0	8.9572	1.7015	2.1647	692.59	0.42392	30.397	0.072687	vapor
545.83	1.0000	0.26473	3.7775	3209.5	3587.3	8.9600	1.7023	2.1655	693.00	0.42238	30.439	0.072821	vapor
546.87	1.0000	0.26439	3.7823	3211.3	3589.5	8.9627	1.7030	2.1662	693.41	0.42085	30.481	0.072955	vapor
547.92	1.0000	0.26405	3.7871	3213.1	3591.8	8.9655	1.7037	2.1669	693.82	0.41933	30.524	0.073090	vapor
548.96	1.0000	0.26372	3.7919	3214.8	3594.0	8.9682	1.7044	2.1676	694.23	0.41782	30.566	0.073224	vapor
550.00	1.0000	0.26338	3.7968	3216.6	3596.3	8.9709	1.7051	2.1683	694.64	0.41631	30.608	0.073359	vapor
551.04	1.0000	0.26305	3.8016	3218.4	3598.6	8.9737	1.7059	2.1690	695.05	0.41481	30.650	0.073494	vapor
552.08	1.0000	0.26272	3.8064	3220.2	3600.8	8.9764	1.7066	2.1697	695.46	0.41332	30.692	0.073628	vapor
553.12	1.0000	0.26238	3.8112	3222.0	3603.1	8.9792	1.7073	2.1705	695.86	0.41183	30.734	0.073763	vapor
554.17	1.0000	0.26205	3.8160	3223.7	3605.3	8.9819	1.7080	2.1712	696.27	0.41035	30.776	0.073898	vapor
555.21	1.0000	0.26172	3.8208	3225.5	3607.6	8.9846	1.7088	2.1719	696.68	0.40888	30.818	0.074033	vapor
556.25	1.0000	0.26139	3.8256	3227.3	3609.9	8.9874	1.7095	2.1726	697.09	0.40742	30.860	0.074168	vapor
557.29	1.0000	0.26106	3.8305	3229.1	3612.1	8.9901	1.7102	2.1733	697.49	0.40596	30.902	0.074303	vapor
558.33	1.0000	0.26074	3.8353	3230.9	3614.4	8.9928	1.7109	2.1740	697.90	0.40451	30.944	0.074438	vapor
559.37	1.0000	0.26041	3.8401	3232.6	3616.7	8.9955	1.7116	2.1747	698.31	0.40307	30.987	0.074573	vapor
560.42	1.0000	0.26008	3.8449	3234.4	3618.9	8.9983	1.7124	2.1755	698.71	0.40163	31.029	0.074708	vapor
561.46	1.0000	0.25976	3.8497	3236.2	3621.2	9.0010	1.7131	2.1762	699.12	0.40021	31.071	0.074844	vapor
562.50	1.0000	0.25943	3.8545	3238.0	3623.5	9.0037	1.7138	2.1769	699.53	0.39879	31.113	0.074979	vapor
563.54	1.0000	0.25911	3.8594	3239.8	3625.7	9.0064	1.7145	2.1776	699.93	0.39737	31.155	0.075115	vapor
564.58	1.0000	0.25879	3.8642	3241.6	3628.0	9.0091	1.7153	2.1783	700.34	0.39596	31.196	0.075250	vapor
565.62	1.0000	0.25847	3.8690	3243.4	3630.3	9.0118	1.7160	2.1791	700.74	0.39456	31.238	0.075386	vapor
566.67	1.0000	0.25814	3.8738	3245.2	3632.5	9.0145	1.7167	2.1798	701.15	0.39317	31.280	0.075521	vapor
567.71	1.0000	0.25782	3.8786	3246.9	3634.8	9.0172	1.7174	2.1805	701.55	0.39178	31.322	0.075657	vapor
568.75	1.0000	0.25750	3.8834	3248.7	3637.1	9.0199	1.7182	2.1812	701.95	0.39040	31.364	0.075793	vapor
569.79	1.0000	0.25719	3.8883	3250.5	3639.3	9.0226	1.7189	2.1819	702.36	0.38903	31.406	0.075929	vapor
570.83	1.0000	0.25687	3.8931	3252.3	3641.6	9.0253	1.7196	2.1826	702.76	0.38766	31.448	0.076065	vapor
571.87	1.0000	0.25655	3.8979	3254.1	3643.9	9.0280	1.7203	2.1834	703.16	0.38630	31.490	0.076201	vapor
572.92	1.0000	0.25623	3.9027	3255.9	3646.2	9.0307	1.7211	2.1841	703.57	0.38494	31.532	0.076337	vapor
573.96	1.0000	0.25592	3.9075	3257.7	3648.4	9.0334	1.7218	2.1848	703.97	0.38360	31.574	0.076473	vapor
575.00	1.0000	0.25560	3.9123	3259.5	3650.7	9.0361	1.7225	2.1855	704.37	0.38226	31.616	0.076609	vapor
576.04	1.0000	0.25529	3.9171	3261.3	3653.0	9.0388	1.7232	2.1862	704.77	0.38092	31.657	0.076745	vapor
577.08	1.0000	0.25497	3.9220	3263.1	3655.3	9.0414	1.7240	2.1870	705.17	0.37959	31.699	0.076881	vapor
578.12	1.0000	0.25466	3.9268	3264.9	3657.6	9.0441	1.7247	2.1877	705.57	0.37827	31.741	0.077018	vapor
579.17	1.0000	0.25435	3.9316	3266.7	3659.8	9.0468	1.7254	2.1884	705.98	0.37695	31.783	0.077154	vapor
580.21	1.0000	0.25404	3.9364	3268.5	3662.1	9.0495	1.7262	2.1891	706.38	0.37564	31.825	0.077291	vapor
581.25	1.0000	0.25373	3.9412	3270.3	3664.4	9.0521	1.7269	2.1899	706.78	0.37434	31.867	0.077427	vapor
582.29	1.0000	0.25342	3.9460	3272.1	3666.7	9.0548	1.7276	2.1906	707.18	0.37304	31.908	0.077564	vapor
583.33	1.0000	0.25311	3.9508	3273.9	3669.0	9.0575	1.7283	2.1913	707.58	0.37175	31.950	0.077701	vapor
584.37	1.0000	0.25280	3.9557	3275.7	3671.2	9.0601	1.7291	2.1920	707.98	0.37047	31.992	0.077837	vapor
585.42	1.0000	0.25249	3.9605	3277.5	3673.5	9.0628	1.7298	2.1927	708.37	0.36919	32.034	0.077974	vapor
586.46	1.0000	0.25219	3.9653	3279.3	3675.8	9.0655	1.7305	2.1935	708.77	0.36791	32.075	0.078111	vapor
587.50	1.0000	0.25188	3.9701	3281.1	3678.1	9.0681	1.7312	2.1942	709.17	0.36665	32.117	0.078248	vapor
588.54	1.0000	0.25158	3.9749	3282.9	3680.4	9.0708	1.7320	2.1949	709.57	0.36539	32.159	0.078385	vapor
589.58	1.0000	0.25127	3.9797	3284.7	3682.7	9.0734	1.7327	2.1956	709.97	0.36413	32.201	0.078522	vapor
590.62	1.0000	0.25097	3.9846	3286.5	3685.0	9.0761	1.7334	2.1964	710.37	0.36288	32.242	0.078659	vapor
591.67	1.0000	0.25067	3.9894	3288.3	3687.2	9.0787	1.7342	2.1971	710.76	0.36164	32.284	0.078796	vapor
592.71	1.0000	0.25036	3.9942	3290.1	3689.5	9.0814	1.7349	2.1978	711.16	0.36040	32.326	0.078933	vapor
593.75	1.0000	0.25006	3.9990	3291.9	3691.8	9.0840	1.7356	2.1985	711.56	0.35917	32.367	0.079071	vapor
594.79	1.0000	0.24976	4.0038	3293.7	3694.1	9.0867	1.7364	2.1993	711.95	0.35794	32.409	0.079208	vapor
595.83	1.0000	0.24946	4.0086	3295.5	3696.4	9.0893	1.7371	2.2000	712.35	0.35672	32.451	0.079346	vapor
596.87	1.0000	0.24916	4.0134	3297.4	3698.7	9.0919	1.7378	2.2007	712.75	0.35550	32.492	0.079483	vapor
597.92	1.0000	0.24886	4.0183	3299.2	3701.0	9.0946	1.7385	2.2014	713.14	0.35429	32.534	0.079621	vapor
598.96	1.0000	0.24857	4.0231	3301.0	3703.3	9.0972	1.7393	2.2022	713.54	0.35309	32.575	0.079758	vapor
600.00	1.0000	0.24827	4.0279	3302.8	3705.6	9.0998	1.7400	2.2029	713.93	0.35189	32.617	0.079896	vapor
601.04	1.0000	0.24797	4.0327	3304.6	3707.9	9.1024	1.7407	2.2036	714.33	0.35070	32.659	0.080034	vapor
602.08	1.0000	0.24768	4.0375	3306.4	3710.2	9.1051	1.7415	2.2043	714.72	0.34951	32.700	0.080171	vapor
603.12	1.0000	0.24738	4.0423	3308.2	3712.5	9.1077	1.7422	2.2051	715.12	0.34833	32.742	0.080309	vapor
604.17	1.0000	0.24709	4.0471	3310.0	3714.8	9.1103	1.7429	2.2058	715.51	0.34715	32.783	0.080447	vapor
605.21	1.0000	0.24679	4.0520	3311.9	3717.1	9.1129	1.7437	2.2065	715.91	0.34598	32.825	0.080585	vapor
606.25	1.0000	0.24650	4.0568	3313.7	3719.4	9.1155	1.7444	2.2072	716.30	0.34481	32.866	0.080723	vapor
607.29	1.0000	0.24621	4.0616	3315.5	3721.7	9.1182	1.7451	2.2080	716.69	0.34365	32.908	0.080861	vapor
608.33	1.0000	0.24592	4.0664	3317.3	3724.0	9.1208	1.7459	2.2087	717.09	0.34250	32.949	0.081000	vapor
609.37	1.0000	0.24563	4.0712	3319.1	3726.3	9.1234	1.7466	2.2094	717.48	0.34135	32.991	0.081138	vapor
610.42	1.0000	0.24534	4.0760	3321.0	3728.6	9.1260	1.7473	2.2101	717.87	0.34020	33.032	0.081276	vapor
611.46	1.0000	0.24505	4.0808	3322.8	3730.9	9.1286	1.7481	2.2109	718.26	0.33906	33.074	0.081414	vapor
612.50	1.0000	0.24476	4.0857	3324.6	3733.2	9.1312	1.7488	2.2116	718.65	0.33793	33.115	0.081553	vapor
613.54	1.0000	0.24447	4.0905	3326.4	3735.5	9.1338	1.7495	2.2123	719.05	0.33680	33.157	0.081691	vapor
614.58	1.0000	0.24418	4.0953	3328.2	3737.8	9.1364	1.7503	2.2131	719.44	0.33567	33.198	0.081830	vapor
615.62	1.0000	0.24390	4.1001	3330.1	3740.1	9.1390	1.7510	2.2138	719.83	0.33455	33.240	0.081968	vapor
616.67	1.0000	0.24361	4.1049	3331.9	3742.4	9.1416	1.7517	2.2145	720.22	0.33344	33.281	0.082107	vapor
617.71	1.0000	0.24333	4.1097	3333.7	3744.7	9.1442	1.7525	2.2152	720.61	0.33233	33.322	0.082246	vapor
618.75	1.0000	0.24304	4.1145	3335.5	3747.0	9.1468	1.7532	2.2160	721.00	0.33122	33.364	0.082385	vapor
619.79	1.0000	0.24276	4.1194	3337.4	3749.3	9.1493	1.7539	2.2167	721.39	0.33012	33.405	0.082523	vapor
620.83	1.0000	0.24247	4.1242	3339.2	3751.6	9.1519	1.7547	2.2174	721.78	0.32903	33.446	0.082662	vapor
621.87	1.0000	0.24219	4.1290	3341.0	3753.9	9.1545	1.7554	2.2182	722.17	0.32794	33.488	0.082801	vapor
622.92	1.0000	0.24191	4.1338	3342.9	3756.2	9.1571	1.7561	2.2189	722.56	0.32686	33.529	0.082940	vapor
623.96	1.0000	0.24163	4.1386	3344.7	3758.6	9.1597	1.7569	2.2196	722.95	0.32577	33.570	0.083079	vapor
625.00	1.0000	0.24135	4.1434	3346.5	3760.9	9.1623	1.7576	2.2203	723.34	0.32470	33.612	0.083218	vapor
626.04	1.0000	0.24107	4.1482	3348.4	3763.2	9.1648	1.7583	2.2211	723.73	0.32363	33.653	0.083358	vapor
627.08	1.0000	0.24079	4.1531	3350.2	3765.5	9.1674	1.7591	2.2218	724.11	0.32256	33.694	0.083497	vapor
628.12	1.0000	0.24051	4.1579	3352.0	3767.8	9.1700	1.7598	2.2225	724.50	0.32150	33.736	0.083636	vapor
629.17	1.0000	0.24023	4.1627	3353.9	3770.1	9.1725	1.7605	2.2233	724.89	0.32045	33.777	0.083775	vapor
630.21	1.0000	0.23995	4.1675	3355.7	3772.4	9.1751	1.7613	2.2240	725.28	0.31939	33.818	0.083915	vapor
631.25	1.0000	0.23968	4.1723	3357.5	3774.8	9.1777	1.7620	2.2247	725.66	0.31835	33.859	0.084054	vapor
632.29	1.0000	0.23940	4.1771	3359.4	3777.1	9.1802	1.7627	2.2255	726.05	0.31730	33.901	0.084194	vapor
633.33	1.0000	0.23912	4.1819	3361.2	3779.4	9.1828	1.7635	2.2262	726.44	0.31627	33.942	0.084333	vapor
634.37	1.0000	0.23885	4.1867	3363.0	3781.7	9.1853	1.7642	2.2269	726.82	0.31523	33.983	0.084473	vapor
635.42	1.0000	0.23857	4.1916	3364.9	3784.0	9.1879	1.7650	2.2277	727.21	0.31420	34.024	0.084613	vapor
636.46	1.0000	0.23830	4.1964	3366.7	3786.4	9.1904	1.7657	2.2284	727.60	0.31318	34.065	0.084753	vapor
637.50	1.0000	0.23803	4.2012	3368.6	3788.7	9.1930	1.7664	2.2291	727.98	0.31216	34.107	0.084892	vapor
638.54	1.0000	0.23776	4.2060	3370.4	3791.0	9.1955	1.7672	2.2298	728.37	0.31114	34.148	0.085032	vapor
639.58	1.0000	0.23748	4.2108	3372.2	3793.3	9.1981	1.7679	2.2306	728.75	0.31013	34.189	0.085172	vapor
640.62	1.0000	0.23721	4.2156	3374.1	3795.6	9.2006	1.7686	2.2313	729.14	0.30912	34.230	0.085312	vapor
641.67	1.0000	0.23694	4.2204	3375.9	3798.0	9.2032	1.7694	2.2320	729.52	0.30812	34.271	0.085452	vapor
642.71	1.0000	0.23667	4.2253	3377.8	3800.3	9.2057	1.7701	2.2328	729.91	0.30712	34.312	0.085592	vapor
643.75	1.0000	0.23640	4.2301	3379.6	3802.6	9.2083	1.7708	2.2335	730.29	0.30613	34.353	0.085732	vapor
644.79	1.0000	0.23613	4.2349	3381.5	3804.9	9.2108	1.7716	2.2342	730.67	0.30514	34.394	0.085873	vapor
645.83	1.0000	0.23587	4.2397	3383.3	3807.3	9.2133	1.7723	2.2350	731.06	0.30416	34.436	0.086013	vapor
646.87	1.0000	0.23560	4.2445	3385.2	3809.6	9.2159	1.7731	2.2357	731.44	0.30317	34.477	0.086153	vapor
647.92	1.0000	0.23533	4.2493	3387.0	3811.9	9.2184	1.7738	2.2364	731.82	0.30220	34.518	0.086294	vapor
648.96	1.0000	0.23507	4.2541	3388.9	3814.3	9.2209	1.7745	2.2372	732.21	0.30122	34.559	0.086434	vapor
650.00	1.0000	0.23480	4.2590	3390.7	3816.6	9.2234	1.7753	2.2379	732.59	0.30026	34.600	0.086575	vapor
