Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
241.67	10.000	4.3777	0.22843	2696.2	2924.6	6.8908	1.6454	2.2314	545.08	1.7757	17.688	0.039867	vapor
242.71	10.000	4.3674	0.22897	2698.0	2926.9	6.8953	1.6440	2.2286	545.72	1.7630	17.733	0.039946	vapor
243.75	10.000	4.3571	0.22951	2699.7	2929.3	6.8998	1.6427	2.2259	546.36	1.7503	17.777	0.040026	vapor
244.79	10.000	4.3468	0.23005	2701.5	2931.6	6.9043	1.6414	2.2232	546.99	1.7378	17.822	0.040107	vapor
245.83	10.000	4.3366	0.23059	2703.3	2933.9	6.9088	1.6401	2.2205	547.63	1.7254	17.867	0.040187	vapor
246.88	10.000	4.3265	0.23113	2705.1	2936.2	6.9132	1.6389	2.2180	548.26	1.7132	17.912	0.040269	vapor
247.92	10.000	4.3165	0.23167	2706.8	2938.5	6.9177	1.6377	2.2155	548.89	1.7011	17.956	0.040351	vapor
248.96	10.000	4.3065	0.23221	2708.6	2940.8	6.9221	1.6365	2.2130	549.52	1.6891	18.001	0.040433	vapor
250.00	10.000	4.2965	0.23275	2710.4	2943.1	6.9265	1.6354	2.2106	550.15	1.6773	18.046	0.040516	vapor
251.04	10.000	4.2866	0.23328	2712.1	2945.4	6.9309	1.6343	2.2083	550.77	1.6655	18.090	0.040599	vapor
252.08	10.000	4.2768	0.23382	2713.9	2947.7	6.9353	1.6333	2.2060	551.40	1.6539	18.135	0.040683	vapor
253.13	10.000	4.2670	0.23436	2715.7	2950.0	6.9396	1.6322	2.2038	552.02	1.6425	18.180	0.040767	vapor
254.17	10.000	4.2573	0.23489	2717.4	2952.3	6.9440	1.6312	2.2016	552.64	1.6311	18.224	0.040851	vapor
255.21	10.000	4.2476	0.23543	2719.2	2954.6	6.9483	1.6303	2.1995	553.26	1.6199	18.269	0.040936	vapor
256.25	10.000	4.2380	0.23596	2720.9	2956.9	6.9527	1.6293	2.1974	553.87	1.6088	18.314	0.041022	vapor
257.29	10.000	4.2284	0.23649	2722.7	2959.2	6.9570	1.6284	2.1954	554.49	1.5978	18.358	0.041108	vapor
258.33	10.000	4.2189	0.23703	2724.4	2961.5	6.9613	1.6275	2.1934	555.10	1.5869	18.403	0.041194	vapor
259.38	10.000	4.2095	0.23756	2726.2	2963.8	6.9656	1.6267	2.1914	555.71	1.5761	18.448	0.041281	vapor
260.42	10.000	4.2001	0.23809	2727.9	2966.0	6.9699	1.6258	2.1895	556.33	1.5655	18.492	0.041368	vapor
261.46	10.000	4.1907	0.23862	2729.7	2968.3	6.9741	1.6250	2.1877	556.93	1.5549	18.537	0.041456	vapor
262.50	10.000	4.1814	0.23915	2731.4	2970.6	6.9784	1.6243	2.1858	557.54	1.5445	18.581	0.041544	vapor
263.54	10.000	4.1722	0.23968	2733.2	2972.9	6.9826	1.6235	2.1841	558.15	1.5341	18.626	0.041633	vapor
264.58	10.000	4.1630	0.24021	2734.9	2975.1	6.9869	1.6228	2.1823	558.75	1.5239	18.671	0.041722	vapor
265.63	10.000	4.1538	0.24074	2736.7	2977.4	6.9911	1.6221	2.1806	559.35	1.5138	18.715	0.041811	vapor
266.67	10.000	4.1447	0.24127	2738.4	2979.7	6.9953	1.6214	2.1790	559.95	1.5038	18.760	0.041901	vapor
267.71	10.000	4.1356	0.24180	2740.2	2982.0	6.9995	1.6208	2.1774	560.55	1.4939	18.805	0.041991	vapor
268.75	10.000	4.1266	0.24233	2741.9	2984.2	7.0037	1.6201	2.1758	561.15	1.4841	18.849	0.042081	vapor
269.79	10.000	4.1177	0.24286	2743.6	2986.5	7.0079	1.6195	2.1743	561.75	1.4743	18.894	0.042172	vapor
270.83	10.000	4.1087	0.24338	2745.4	2988.8	7.0120	1.6189	2.1727	562.34	1.4647	18.938	0.042263	vapor
271.88	10.000	4.0999	0.24391	2747.1	2991.0	7.0162	1.6184	2.1713	562.94	1.4552	18.983	0.042355	vapor
272.92	10.000	4.0910	0.24444	2748.8	2993.3	7.0203	1.6178	2.1698	563.53	1.4458	19.027	0.042447	vapor
273.96	10.000	4.0822	0.24496	2750.6	2995.5	7.0245	1.6173	2.1684	564.12	1.4364	19.072	0.042539	vapor
275.00	10.000	4.0735	0.24549	2752.3	2997.8	7.0286	1.6168	2.1671	564.71	1.4272	19.117	0.042632	vapor
276.04	10.000	4.0648	0.24601	2754.0	3000.1	7.0327	1.6163	2.1657	565.30	1.4180	19.161	0.042725	vapor
277.08	10.000	4.0562	0.24654	2755.8	3002.3	7.0368	1.6158	2.1644	565.89	1.4090	19.206	0.042819	vapor
278.13	10.000	4.0476	0.24706	2757.5	3004.6	7.0409	1.6154	2.1631	566.47	1.4000	19.250	0.042912	vapor
279.17	10.000	4.0390	0.24759	2759.2	3006.8	7.0450	1.6149	2.1619	567.06	1.3911	19.295	0.043006	vapor
280.21	10.000	4.0305	0.24811	2761.0	3009.1	7.0490	1.6145	2.1607	567.64	1.3823	19.339	0.043101	vapor
281.25	10.000	4.0220	0.24863	2762.7	3011.3	7.0531	1.6141	2.1595	568.22	1.3736	19.384	0.043196	vapor
282.29	10.000	4.0136	0.24916	2764.4	3013.6	7.0572	1.6137	2.1583	568.80	1.3650	19.429	0.043291	vapor
283.33	10.000	4.0052	0.24968	2766.1	3015.8	7.0612	1.6134	2.1572	569.38	1.3564	19.473	0.043386	vapor
284.38	10.000	3.9968	0.25020	2767.9	3018.1	7.0652	1.6130	2.1561	569.96	1.3480	19.518	0.043482	vapor
285.42	10.000	3.9885	0.25072	2769.6	3020.3	7.0693	1.6127	2.1550	570.54	1.3396	19.562	0.043578	vapor
286.46	10.000	3.9802	0.25124	2771.3	3022.5	7.0733	1.6124	2.1540	571.11	1.3313	19.607	0.043675	vapor
287.50	10.000	3.9720	0.25176	2773.0	3024.8	7.0773	1.6121	2.1529	571.68	1.3231	19.651	0.043772	vapor
288.54	10.000	3.9638	0.25228	2774.7	3027.0	7.0813	1.6118	2.1519	572.26	1.3149	19.696	0.043869	vapor
289.58	10.000	3.9556	0.25280	2776.5	3029.3	7.0853	1.6115	2.1510	572.83	1.3069	19.740	0.043966	vapor
290.63	10.000	3.9475	0.25332	2778.2	3031.5	7.0892	1.6113	2.1500	573.40	1.2989	19.785	0.044064	vapor
291.67	10.000	3.9394	0.25384	2779.9	3033.8	7.0932	1.6111	2.1491	573.97	1.2909	19.829	0.044162	vapor
292.71	10.000	3.9314	0.25436	2781.6	3036.0	7.0972	1.6108	2.1482	574.54	1.2831	19.874	0.044260	vapor
293.75	10.000	3.9234	0.25488	2783.3	3038.2	7.1011	1.6106	2.1473	575.11	1.2753	19.918	0.044359	vapor
294.79	10.000	3.9154	0.25540	2785.1	3040.5	7.1050	1.6104	2.1465	575.67	1.2676	19.963	0.044458	vapor
295.83	10.000	3.9075	0.25592	2786.8	3042.7	7.1090	1.6102	2.1456	576.24	1.2600	20.007	0.044557	vapor
296.88	10.000	3.8996	0.25644	2788.5	3044.9	7.1129	1.6101	2.1448	576.80	1.2524	20.052	0.044657	vapor
297.92	10.000	3.8918	0.25695	2790.2	3047.2	7.1168	1.6099	2.1440	577.36	1.2450	20.096	0.044757	vapor
298.96	10.000	3.8839	0.25747	2791.9	3049.4	7.1207	1.6098	2.1432	577.92	1.2375	20.140	0.044857	vapor
300.00	10.000	3.8762	0.25799	2793.6	3051.6	7.1246	1.6096	2.1425	578.49	1.2302	20.185	0.044957	vapor
301.04	10.000	3.8684	0.25850	2795.4	3053.9	7.1285	1.6095	2.1418	579.04	1.2229	20.229	0.045058	vapor
302.08	10.000	3.8607	0.25902	2797.1	3056.1	7.1324	1.6094	2.1410	579.60	1.2157	20.274	0.045159	vapor
303.13	10.000	3.8530	0.25954	2798.8	3058.3	7.1363	1.6093	2.1404	580.16	1.2085	20.318	0.045260	vapor
304.17	10.000	3.8454	0.26005	2800.5	3060.6	7.1401	1.6092	2.1397	580.72	1.2014	20.363	0.045362	vapor
305.21	10.000	3.8378	0.26057	2802.2	3062.8	7.1440	1.6091	2.1390	581.27	1.1944	20.407	0.045464	vapor
306.25	10.000	3.8302	0.26108	2803.9	3065.0	7.1478	1.6091	2.1384	581.83	1.1874	20.452	0.045566	vapor
307.29	10.000	3.8227	0.26160	2805.6	3067.2	7.1517	1.6090	2.1378	582.38	1.1805	20.496	0.045668	vapor
308.33	10.000	3.8152	0.26211	2807.4	3069.5	7.1555	1.6090	2.1372	582.93	1.1737	20.540	0.045771	vapor
309.38	10.000	3.8077	0.26263	2809.1	3071.7	7.1593	1.6090	2.1366	583.48	1.1669	20.585	0.045873	vapor
310.42	10.000	3.8002	0.26314	2810.8	3073.9	7.1632	1.6089	2.1360	584.03	1.1602	20.629	0.045977	vapor
311.46	10.000	3.7928	0.26366	2812.5	3076.1	7.1670	1.6089	2.1355	584.58	1.1535	20.674	0.046080	vapor
312.50	10.000	3.7855	0.26417	2814.2	3078.4	7.1708	1.6089	2.1350	585.13	1.1469	20.718	0.046184	vapor
313.54	10.000	3.7781	0.26468	2815.9	3080.6	7.1746	1.6089	2.1344	585.68	1.1404	20.762	0.046287	vapor
314.58	10.000	3.7708	0.26519	2817.6	3082.8	7.1783	1.6090	2.1339	586.22	1.1339	20.807	0.046392	vapor
315.63	10.000	3.7635	0.26571	2819.3	3085.0	7.1821	1.6090	2.1335	586.77	1.1275	20.851	0.046496	vapor
316.67	10.000	3.7563	0.26622	2821.0	3087.3	7.1859	1.6090	2.1330	587.31	1.1211	20.895	0.046601	vapor
317.71	10.000	3.7491	0.26673	2822.7	3089.5	7.1897	1.6091	2.1325	587.86	1.1148	20.940	0.046706	vapor
318.75	10.000	3.7419	0.26724	2824.5	3091.7	7.1934	1.6091	2.1321	588.40	1.1085	20.984	0.046811	vapor
319.79	10.000	3.7347	0.26776	2826.2	3093.9	7.1972	1.6092	2.1317	588.94	1.1023	21.029	0.046916	vapor
320.83	10.000	3.7276	0.26827	2827.9	3096.1	7.2009	1.6093	2.1313	589.48	1.0961	21.073	0.047022	vapor
321.88	10.000	3.7205	0.26878	2829.6	3098.4	7.2046	1.6093	2.1309	590.02	1.0900	21.117	0.047127	vapor
322.92	10.000	3.7135	0.26929	2831.3	3100.6	7.2084	1.6094	2.1305	590.56	1.0839	21.162	0.047234	vapor
323.96	10.000	3.7064	0.26980	2833.0	3102.8	7.2121	1.6095	2.1301	591.10	1.0779	21.206	0.047340	vapor
325.00	10.000	3.6994	0.27031	2834.7	3105.0	7.2158	1.6096	2.1298	591.63	1.0720	21.250	0.047446	vapor
326.04	10.000	3.6925	0.27082	2836.4	3107.2	7.2195	1.6097	2.1294	592.17	1.0661	21.295	0.047553	vapor
327.08	10.000	3.6855	0.27133	2838.1	3109.5	7.2232	1.6099	2.1291	592.70	1.0602	21.339	0.047660	vapor
328.13	10.000	3.6786	0.27184	2839.8	3111.7	7.2269	1.6100	2.1288	593.24	1.0544	21.383	0.047767	vapor
329.17	10.000	3.6717	0.27235	2841.5	3113.9	7.2306	1.6101	2.1285	593.77	1.0486	21.427	0.047875	vapor
330.21	10.000	3.6649	0.27286	2843.2	3116.1	7.2342	1.6103	2.1282	594.30	1.0429	21.472	0.047982	vapor
331.25	10.000	3.6580	0.27337	2845.0	3118.3	7.2379	1.6104	2.1279	594.84	1.0373	21.516	0.048090	vapor
332.29	10.000	3.6512	0.27388	2846.7	3120.5	7.2416	1.6106	2.1276	595.37	1.0317	21.560	0.048198	vapor
333.33	10.000	3.6445	0.27439	2848.4	3122.8	7.2452	1.6108	2.1274	595.90	1.0261	21.605	0.048307	vapor
334.38	10.000	3.6377	0.27490	2850.1	3125.0	7.2489	1.6109	2.1272	596.43	1.0206	21.649	0.048415	vapor
335.42	10.000	3.6310	0.27541	2851.8	3127.2	7.2525	1.6111	2.1269	596.95	1.0151	21.693	0.048524	vapor
336.46	10.000	3.6243	0.27591	2853.5	3129.4	7.2562	1.6113	2.1267	597.48	1.0096	21.737	0.048633	vapor
337.50	10.000	3.6177	0.27642	2855.2	3131.6	7.2598	1.6115	2.1265	598.01	1.0042	21.782	0.048742	vapor
338.54	10.000	3.6110	0.27693	2856.9	3133.8	7.2634	1.6117	2.1263	598.53	0.99888	21.826	0.048851	vapor
339.58	10.000	3.6044	0.27744	2858.6	3136.0	7.2670	1.6119	2.1261	599.06	0.99358	21.870	0.048961	vapor
340.63	10.000	3.5978	0.27795	2860.3	3138.3	7.2707	1.6121	2.1259	599.58	0.98831	21.914	0.049071	vapor
341.67	10.000	3.5913	0.27845	2862.0	3140.5	7.2743	1.6123	2.1258	600.11	0.98309	21.959	0.049181	vapor
342.71	10.000	3.5848	0.27896	2863.7	3142.7	7.2779	1.6125	2.1256	600.63	0.97790	22.003	0.049291	vapor
343.75	10.000	3.5782	0.27947	2865.4	3144.9	7.2815	1.6128	2.1255	601.15	0.97276	22.047	0.049401	vapor
344.79	10.000	3.5718	0.27997	2867.1	3147.1	7.2850	1.6130	2.1253	601.67	0.96766	22.091	0.049512	vapor
345.83	10.000	3.5653	0.28048	2868.9	3149.3	7.2886	1.6132	2.1252	602.19	0.96260	22.135	0.049622	vapor
346.88	10.000	3.5589	0.28099	2870.6	3151.5	7.2922	1.6135	2.1251	602.71	0.95758	22.180	0.049733	vapor
347.92	10.000	3.5525	0.28149	2872.3	3153.8	7.2958	1.6138	2.1250	603.23	0.95260	22.224	0.049844	vapor
348.96	10.000	3.5461	0.28200	2874.0	3156.0	7.2993	1.6140	2.1249	603.75	0.94766	22.268	0.049956	vapor
350.00	10.000	3.5398	0.28250	2875.7	3158.2	7.3029	1.6143	2.1248	604.26	0.94276	22.312	0.050067	vapor
351.04	10.000	3.5335	0.28301	2877.4	3160.4	7.3064	1.6145	2.1247	604.78	0.93789	22.356	0.050179	vapor
352.08	10.000	3.5272	0.28351	2879.1	3162.6	7.3100	1.6148	2.1247	605.30	0.93306	22.400	0.050291	vapor
353.12	10.000	3.5209	0.28402	2880.8	3164.8	7.3135	1.6151	2.1246	605.81	0.92827	22.445	0.050403	vapor
354.17	10.000	3.5146	0.28453	2882.5	3167.0	7.3170	1.6154	2.1245	606.32	0.92352	22.489	0.050515	vapor
355.21	10.000	3.5084	0.28503	2884.2	3169.3	7.3206	1.6157	2.1245	606.84	0.91880	22.533	0.050628	vapor
356.25	10.000	3.5022	0.28554	2885.9	3171.5	7.3241	1.6160	2.1245	607.35	0.91412	22.577	0.050740	vapor
357.29	10.000	3.4960	0.28604	2887.6	3173.7	7.3276	1.6163	2.1244	607.86	0.90947	22.621	0.050853	vapor
358.33	10.000	3.4899	0.28654	2889.3	3175.9	7.3311	1.6166	2.1244	608.37	0.90486	22.665	0.050966	vapor
359.37	10.000	3.4837	0.28705	2891.1	3178.1	7.3346	1.6169	2.1244	608.88	0.90028	22.709	0.051079	vapor
360.42	10.000	3.4776	0.28755	2892.8	3180.3	7.3381	1.6172	2.1244	609.39	0.89574	22.753	0.051192	vapor
361.46	10.000	3.4715	0.28806	2894.5	3182.5	7.3416	1.6175	2.1244	609.90	0.89124	22.798	0.051306	vapor
362.50	10.000	3.4655	0.28856	2896.2	3184.7	7.3451	1.6178	2.1244	610.41	0.88676	22.842	0.051420	vapor
363.54	10.000	3.4594	0.28906	2897.9	3187.0	7.3485	1.6182	2.1245	610.92	0.88232	22.886	0.051533	vapor
364.58	10.000	3.4534	0.28957	2899.6	3189.2	7.3520	1.6185	2.1245	611.42	0.87792	22.930	0.051647	vapor
365.62	10.000	3.4474	0.29007	2901.3	3191.4	7.3555	1.6188	2.1245	611.93	0.87354	22.974	0.051762	vapor
366.67	10.000	3.4415	0.29057	2903.0	3193.6	7.3589	1.6192	2.1246	612.43	0.86920	23.018	0.051876	vapor
367.71	10.000	3.4355	0.29108	2904.7	3195.8	7.3624	1.6195	2.1246	612.94	0.86489	23.062	0.051991	vapor
368.75	10.000	3.4296	0.29158	2906.4	3198.0	7.3659	1.6199	2.1247	613.44	0.86061	23.106	0.052105	vapor
369.79	10.000	3.4237	0.29208	2908.1	3200.2	7.3693	1.6202	2.1247	613.95	0.85637	23.150	0.052220	vapor
370.83	10.000	3.4178	0.29259	2909.9	3202.4	7.3727	1.6206	2.1248	614.45	0.85215	23.194	0.052335	vapor
371.87	10.000	3.4119	0.29309	2911.6	3204.7	7.3762	1.6210	2.1249	614.95	0.84797	23.238	0.052450	vapor
372.92	10.000	3.4061	0.29359	2913.3	3206.9	7.3796	1.6213	2.1250	615.45	0.84381	23.282	0.052566	vapor
373.96	10.000	3.4003	0.29409	2915.0	3209.1	7.3830	1.6217	2.1251	615.95	0.83969	23.326	0.052681	vapor
375.00	10.000	3.3945	0.29459	2916.7	3211.3	7.3864	1.6221	2.1252	616.45	0.83559	23.370	0.052797	vapor
376.04	10.000	3.3887	0.29510	2918.4	3213.5	7.3899	1.6225	2.1253	616.95	0.83153	23.414	0.052913	vapor
377.08	10.000	3.3830	0.29560	2920.1	3215.7	7.3933	1.6228	2.1254	617.45	0.82749	23.458	0.053028	vapor
378.12	10.000	3.3772	0.29610	2921.8	3217.9	7.3967	1.6232	2.1255	617.95	0.82349	23.502	0.053145	vapor
379.17	10.000	3.3715	0.29660	2923.6	3220.2	7.4001	1.6236	2.1256	618.44	0.81951	23.546	0.053261	vapor
380.21	10.000	3.3658	0.29710	2925.3	3222.4	7.4035	1.6240	2.1257	618.94	0.81556	23.590	0.053377	vapor
381.25	10.000	3.3602	0.29760	2927.0	3224.6	7.4068	1.6244	2.1259	619.44	0.81164	23.634	0.053494	vapor
382.29	10.000	3.3545	0.29811	2928.7	3226.8	7.4102	1.6248	2.1260	619.93	0.80775	23.678	0.053611	vapor
383.33	10.000	3.3489	0.29861	2930.4	3229.0	7.4136	1.6252	2.1262	620.43	0.80388	23.722	0.053728	vapor
384.37	10.000	3.3433	0.29911	2932.1	3231.2	7.4170	1.6256	2.1263	620.92	0.80004	23.766	0.053845	vapor
385.42	10.000	3.3377	0.29961	2933.8	3233.4	7.4203	1.6260	2.1265	621.41	0.79623	23.810	0.053962	vapor
386.46	10.000	3.3321	0.30011	2935.6	3235.7	7.4237	1.6264	2.1267	621.91	0.79245	23.854	0.054079	vapor
387.50	10.000	3.3266	0.30061	2937.3	3237.9	7.4271	1.6269	2.1268	622.40	0.78869	23.898	0.054197	vapor
388.54	10.000	3.3211	0.30111	2939.0	3240.1	7.4304	1.6273	2.1270	622.89	0.78496	23.942	0.054314	vapor
389.58	10.000	3.3155	0.30161	2940.7	3242.3	7.4338	1.6277	2.1272	623.38	0.78125	23.985	0.054432	vapor
390.62	10.000	3.3101	0.30211	2942.4	3244.5	7.4371	1.6281	2.1274	623.87	0.77757	24.029	0.054550	vapor
391.67	10.000	3.3046	0.30261	2944.1	3246.7	7.4404	1.6286	2.1276	624.36	0.77391	24.073	0.054668	vapor
392.71	10.000	3.2991	0.30311	2945.8	3249.0	7.4438	1.6290	2.1278	624.85	0.77029	24.117	0.054786	vapor
393.75	10.000	3.2937	0.30361	2947.6	3251.2	7.4471	1.6294	2.1280	625.34	0.76668	24.161	0.054905	vapor
394.79	10.000	3.2883	0.30411	2949.3	3253.4	7.4504	1.6299	2.1282	625.82	0.76310	24.205	0.055023	vapor
395.83	10.000	3.2829	0.30461	2951.0	3255.6	7.4537	1.6303	2.1284	626.31	0.75955	24.249	0.055142	vapor
396.87	10.000	3.2775	0.30511	2952.7	3257.8	7.4570	1.6307	2.1286	626.80	0.75601	24.292	0.055260	vapor
397.92	10.000	3.2722	0.30561	2954.4	3260.0	7.4603	1.6312	2.1288	627.28	0.75251	24.336	0.055379	vapor
398.96	10.000	3.2668	0.30611	2956.1	3262.3	7.4636	1.6316	2.1291	627.77	0.74902	24.380	0.055498	vapor
400.00	10.000	3.2615	0.30661	2957.9	3264.5	7.4669	1.6321	2.1293	628.25	0.74556	24.424	0.055618	vapor
401.04	10.000	3.2562	0.30710	2959.6	3266.7	7.4702	1.6326	2.1295	628.74	0.74213	24.468	0.055737	vapor
402.08	10.000	3.2509	0.30760	2961.3	3268.9	7.4735	1.6330	2.1298	629.22	0.73872	24.512	0.055856	vapor
403.12	10.000	3.2457	0.30810	2963.0	3271.1	7.4768	1.6335	2.1300	629.70	0.73533	24.555	0.055976	vapor
404.17	10.000	3.2404	0.30860	2964.7	3273.3	7.4801	1.6339	2.1303	630.19	0.73196	24.599	0.056096	vapor
405.21	10.000	3.2352	0.30910	2966.5	3275.6	7.4834	1.6344	2.1305	630.67	0.72861	24.643	0.056216	vapor
406.25	10.000	3.2300	0.30960	2968.2	3277.8	7.4866	1.6349	2.1308	631.15	0.72529	24.687	0.056336	vapor
407.29	10.000	3.2248	0.31010	2969.9	3280.0	7.4899	1.6354	2.1310	631.63	0.72199	24.730	0.056456	vapor
408.33	10.000	3.2196	0.31059	2971.6	3282.2	7.4932	1.6358	2.1313	632.11	0.71871	24.774	0.056576	vapor
409.37	10.000	3.2145	0.31109	2973.4	3284.4	7.4964	1.6363	2.1316	632.59	0.71545	24.818	0.056696	vapor
410.42	10.000	3.2093	0.31159	2975.1	3286.7	7.4997	1.6368	2.1319	633.07	0.71222	24.862	0.056817	vapor
411.46	10.000	3.2042	0.31209	2976.8	3288.9	7.5029	1.6373	2.1322	633.55	0.70900	24.905	0.056938	vapor
412.50	10.000	3.1991	0.31259	2978.5	3291.1	7.5061	1.6378	2.1324	634.02	0.70581	24.949	0.057058	vapor
413.54	10.000	3.1940	0.31308	2980.2	3293.3	7.5094	1.6382	2.1327	634.50	0.70264	24.993	0.057179	vapor
414.58	10.000	3.1890	0.31358	2982.0	3295.6	7.5126	1.6387	2.1330	634.98	0.69949	25.036	0.057300	vapor
415.62	10.000	3.1839	0.31408	2983.7	3297.8	7.5158	1.6392	2.1333	635.45	0.69636	25.080	0.057421	vapor
416.67	10.000	3.1789	0.31458	2985.4	3300.0	7.5191	1.6397	2.1336	635.93	0.69325	25.124	0.057543	vapor
417.71	10.000	3.1739	0.31507	2987.1	3302.2	7.5223	1.6402	2.1339	636.40	0.69016	25.167	0.057664	vapor
418.75	10.000	3.1689	0.31557	2988.9	3304.4	7.5255	1.6407	2.1342	636.88	0.68709	25.211	0.057786	vapor
419.79	10.000	3.1639	0.31607	2990.6	3306.7	7.5287	1.6412	2.1346	637.35	0.68404	25.255	0.057907	vapor
420.83	10.000	3.1589	0.31657	2992.3	3308.9	7.5319	1.6417	2.1349	637.83	0.68101	25.298	0.058029	vapor
421.87	10.000	3.1540	0.31706	2994.1	3311.1	7.5351	1.6422	2.1352	638.30	0.67799	25.342	0.058151	vapor
422.92	10.000	3.1490	0.31756	2995.8	3313.3	7.5383	1.6427	2.1355	638.77	0.67500	25.386	0.058273	vapor
423.96	10.000	3.1441	0.31806	2997.5	3315.6	7.5415	1.6432	2.1359	639.24	0.67203	25.429	0.058395	vapor
425.00	10.000	3.1392	0.31855	2999.2	3317.8	7.5447	1.6438	2.1362	639.71	0.66907	25.473	0.058517	vapor
426.04	10.000	3.1343	0.31905	3001.0	3320.0	7.5479	1.6443	2.1365	640.18	0.66614	25.516	0.058640	vapor
427.08	10.000	3.1294	0.31955	3002.7	3322.2	7.5511	1.6448	2.1369	640.65	0.66322	25.560	0.058762	vapor
428.12	10.000	3.1246	0.32004	3004.4	3324.5	7.5542	1.6453	2.1372	641.12	0.66032	25.604	0.058885	vapor
429.17	10.000	3.1198	0.32054	3006.2	3326.7	7.5574	1.6458	2.1376	641.59	0.65744	25.647	0.059008	vapor
430.21	10.000	3.1149	0.32103	3007.9	3328.9	7.5606	1.6463	2.1379	642.06	0.65458	25.691	0.059131	vapor
431.25	10.000	3.1101	0.32153	3009.6	3331.1	7.5638	1.6469	2.1383	642.53	0.65174	25.734	0.059254	vapor
432.29	10.000	3.1053	0.32203	3011.3	3333.4	7.5669	1.6474	2.1386	643.00	0.64891	25.778	0.059377	vapor
433.33	10.000	3.1006	0.32252	3013.1	3335.6	7.5701	1.6479	2.1390	643.46	0.64610	25.821	0.059500	vapor
434.37	10.000	3.0958	0.32302	3014.8	3337.8	7.5732	1.6485	2.1393	643.93	0.64331	25.865	0.059623	vapor
435.42	10.000	3.0911	0.32351	3016.5	3340.1	7.5764	1.6490	2.1397	644.39	0.64054	25.908	0.059747	vapor
436.46	10.000	3.0863	0.32401	3018.3	3342.3	7.5795	1.6495	2.1401	644.86	0.63778	25.952	0.059870	vapor
437.50	10.000	3.0816	0.32451	3020.0	3344.5	7.5827	1.6501	2.1405	645.33	0.63504	25.995	0.059994	vapor
438.54	10.000	3.0769	0.32500	3021.7	3346.7	7.5858	1.6506	2.1408	645.79	0.63232	26.039	0.060118	vapor
439.58	10.000	3.0722	0.32550	3023.5	3349.0	7.5889	1.6511	2.1412	646.25	0.62962	26.082	0.060242	vapor
440.62	10.000	3.0676	0.32599	3025.2	3351.2	7.5920	1.6517	2.1416	646.72	0.62693	26.126	0.060366	vapor
441.67	10.000	3.0629	0.32649	3027.0	3353.4	7.5952	1.6522	2.1420	647.18	0.62426	26.169	0.060490	vapor
442.71	10.000	3.0583	0.32698	3028.7	3355.7	7.5983	1.6528	2.1424	647.64	0.62160	26.213	0.060614	vapor
443.75	10.000	3.0536	0.32748	3030.4	3357.9	7.6014	1.6533	2.1428	648.10	0.61896	26.256	0.060738	vapor
444.79	10.000	3.0490	0.32797	3032.2	3360.1	7.6045	1.6539	2.1432	648.56	0.61634	26.299	0.060863	vapor
445.83	10.000	3.0444	0.32847	3033.9	3362.4	7.6076	1.6544	2.1436	649.03	0.61373	26.343	0.060987	vapor
446.87	10.000	3.0399	0.32896	3035.6	3364.6	7.6107	1.6550	2.1440	649.49	0.61114	26.386	0.061112	vapor
447.92	10.000	3.0353	0.32946	3037.4	3366.8	7.6138	1.6555	2.1444	649.95	0.60856	26.430	0.061237	vapor
448.96	10.000	3.0307	0.32995	3039.1	3369.1	7.6169	1.6561	2.1448	650.40	0.60600	26.473	0.061362	vapor
450.00	10.000	3.0262	0.33045	3040.9	3371.3	7.6200	1.6566	2.1452	650.86	0.60345	26.516	0.061487	vapor
451.04	10.000	3.0217	0.33094	3042.6	3373.5	7.6231	1.6572	2.1456	651.32	0.60092	26.560	0.061612	vapor
452.08	10.000	3.0172	0.33144	3044.3	3375.8	7.6262	1.6578	2.1460	651.78	0.59841	26.603	0.061737	vapor
453.12	10.000	3.0127	0.33193	3046.1	3378.0	7.6293	1.6583	2.1464	652.24	0.59591	26.646	0.061863	vapor
454.17	10.000	3.0082	0.33242	3047.8	3380.2	7.6323	1.6589	2.1468	652.69	0.59342	26.690	0.061988	vapor
455.21	10.000	3.0037	0.33292	3049.6	3382.5	7.6354	1.6595	2.1473	653.15	0.59095	26.733	0.062114	vapor
456.25	10.000	2.9993	0.33341	3051.3	3384.7	7.6385	1.6600	2.1477	653.61	0.58850	26.776	0.062239	vapor
457.29	10.000	2.9948	0.33391	3053.0	3387.0	7.6416	1.6606	2.1481	654.06	0.58606	26.820	0.062365	vapor
458.33	10.000	2.9904	0.33440	3054.8	3389.2	7.6446	1.6612	2.1485	654.52	0.58363	26.863	0.062491	vapor
459.37	10.000	2.9860	0.33490	3056.5	3391.4	7.6477	1.6617	2.1490	654.97	0.58122	26.906	0.062617	vapor
460.42	10.000	2.9816	0.33539	3058.3	3393.7	7.6507	1.6623	2.1494	655.43	0.57882	26.950	0.062743	vapor
461.46	10.000	2.9772	0.33588	3060.0	3395.9	7.6538	1.6629	2.1499	655.88	0.57644	26.993	0.062869	vapor
