Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
242.71	45.000	810.59	0.0012337	1045.0	1050.6	2.7245	3.1764	4.7854	1183.2	-0.0014159	109.81	0.63027	liquid
243.75	45.000	809.04	0.0012360	1050.0	1055.6	2.7342	3.1734	4.7958	1178.7	-0.0011578	109.29	0.62912	liquid
244.79	45.000	807.48	0.0012384	1055.0	1060.6	2.7439	3.1705	4.8065	1174.2	-0.00089516	108.78	0.62795	liquid
245.83	45.000	805.90	0.0012408	1060.0	1065.6	2.7535	3.1676	4.8174	1169.6	-0.00062797	108.27	0.62677	liquid
246.88	45.000	804.32	0.0012433	1065.0	1070.6	2.7632	3.1647	4.8284	1165.0	-0.00035607	107.76	0.62557	liquid
247.92	45.000	802.73	0.0012458	1070.0	1075.6	2.7729	3.1618	4.8397	1160.4	-7.9339e-05	107.26	0.62435	liquid
248.96	45.000	801.12	0.0012482	1075.1	1080.7	2.7826	3.1589	4.8512	1155.8	0.00020236	106.76	0.62312	liquid
250.00	45.000	799.51	0.0012508	1080.1	1085.8	2.7922	3.1561	4.8630	1151.1	0.00048917	106.26	0.62186	liquid
251.04	45.000	797.88	0.0012533	1085.2	1090.8	2.8019	3.1533	4.8750	1146.4	0.00078123	105.77	0.62060	liquid
252.08	45.000	796.24	0.0012559	1090.3	1095.9	2.8116	3.1505	4.8872	1141.6	0.0010787	105.28	0.61931	liquid
253.13	45.000	794.59	0.0012585	1095.3	1101.0	2.8213	3.1478	4.8997	1136.8	0.0013817	104.79	0.61801	liquid
254.17	45.000	792.92	0.0012612	1100.4	1106.1	2.8310	3.1451	4.9124	1132.0	0.0016905	104.30	0.61669	liquid
255.21	45.000	791.25	0.0012638	1105.6	1111.2	2.8407	3.1424	4.9254	1127.1	0.0020052	103.82	0.61535	liquid
256.25	45.000	789.56	0.0012665	1110.7	1116.4	2.8504	3.1397	4.9387	1122.2	0.0023259	103.34	0.61400	liquid
257.29	45.000	787.86	0.0012693	1115.8	1121.5	2.8602	3.1371	4.9522	1117.2	0.0026529	102.86	0.61262	liquid
257.44	45.000	787.62	0.0012696	1116.5	1122.2	2.8615	3.1367	4.9541	1116.5	0.0026989	102.79	0.61243	liquid
257.44	45.000	22.697	0.044059	2599.7	2797.9	6.0197	2.5320	4.2270	499.90	1.5125	17.777	0.053296	vapor
258.33	45.000	22.604	0.044240	2602.6	2801.7	6.0268	2.5034	4.1643	501.21	1.5061	17.822	0.053218	vapor
259.38	45.000	22.498	0.044449	2606.0	2806.0	6.0349	2.4727	4.0965	502.69	1.4984	17.875	0.053132	vapor
260.42	45.000	22.394	0.044654	2609.3	2810.2	6.0428	2.4443	4.0337	504.13	1.4907	17.927	0.053051	vapor
261.46	45.000	22.293	0.044858	2612.6	2814.4	6.0506	2.4180	3.9752	505.53	1.4829	17.979	0.052976	vapor
262.50	45.000	22.193	0.045059	2615.8	2818.5	6.0583	2.3936	3.9206	506.90	1.4750	18.030	0.052906	vapor
263.54	45.000	22.096	0.045258	2618.9	2822.6	6.0659	2.3708	3.8694	508.23	1.4671	18.082	0.052840	vapor
264.58	45.000	22.000	0.045455	2622.0	2826.6	6.0733	2.3495	3.8213	509.54	1.4592	18.134	0.052779	vapor
265.63	45.000	21.906	0.045650	2625.1	2830.5	6.0807	2.3294	3.7760	510.81	1.4512	18.185	0.052722	vapor
266.67	45.000	21.813	0.045844	2628.2	2834.5	6.0879	2.3106	3.7332	512.06	1.4432	18.236	0.052668	vapor
267.71	45.000	21.723	0.046035	2631.2	2838.3	6.0951	2.2928	3.6927	513.29	1.4353	18.288	0.052619	vapor
268.75	45.000	21.633	0.046225	2634.1	2842.2	6.1022	2.2760	3.6542	514.50	1.4273	18.339	0.052574	vapor
269.79	45.000	21.546	0.046413	2637.1	2845.9	6.1092	2.2601	3.6176	515.68	1.4193	18.390	0.052532	vapor
270.83	45.000	21.459	0.046600	2640.0	2849.7	6.1161	2.2449	3.5827	516.85	1.4114	18.441	0.052493	vapor
271.88	45.000	21.374	0.046786	2642.9	2853.4	6.1229	2.2305	3.5495	517.99	1.4035	18.492	0.052458	vapor
272.92	45.000	21.290	0.046969	2645.7	2857.1	6.1296	2.2168	3.5176	519.13	1.3956	18.543	0.052426	vapor
273.96	45.000	21.208	0.047152	2648.5	2860.7	6.1363	2.2036	3.4871	520.24	1.3877	18.593	0.052398	vapor
275.00	45.000	21.127	0.047333	2651.3	2864.3	6.1429	2.1910	3.4579	521.34	1.3799	18.644	0.052372	vapor
276.04	45.000	21.047	0.047513	2654.1	2867.9	6.1494	2.1789	3.4298	522.42	1.3721	18.695	0.052349	vapor
277.08	45.000	20.968	0.047692	2656.9	2871.5	6.1559	2.1673	3.4027	523.50	1.3644	18.745	0.052329	vapor
278.13	45.000	20.890	0.047870	2659.6	2875.0	6.1623	2.1561	3.3767	524.56	1.3566	18.795	0.052312	vapor
279.17	45.000	20.813	0.048046	2662.3	2878.5	6.1687	2.1453	3.3516	525.60	1.3490	18.846	0.052297	vapor
280.21	45.000	20.738	0.048221	2665.0	2882.0	6.1750	2.1350	3.3274	526.64	1.3413	18.896	0.052285	vapor
281.25	45.000	20.663	0.048396	2667.7	2885.5	6.1812	2.1249	3.3040	527.66	1.3337	18.946	0.052276	vapor
282.29	45.000	20.589	0.048569	2670.3	2888.9	6.1874	2.1153	3.2813	528.68	1.3262	18.996	0.052269	vapor
283.33	45.000	20.517	0.048741	2673.0	2892.3	6.1935	2.1059	3.2594	529.68	1.3187	19.046	0.052264	vapor
284.38	45.000	20.445	0.048912	2675.6	2895.7	6.1996	2.0968	3.2382	530.67	1.3112	19.096	0.052262	vapor
285.42	45.000	20.374	0.049083	2678.2	2899.0	6.2056	2.0880	3.2177	531.66	1.3038	19.146	0.052262	vapor
286.46	45.000	20.304	0.049252	2680.8	2902.4	6.2116	2.0795	3.1978	532.63	1.2965	19.196	0.052264	vapor
287.50	45.000	20.235	0.049420	2683.3	2905.7	6.2175	2.0712	3.1784	533.60	1.2892	19.246	0.052268	vapor
288.54	45.000	20.166	0.049588	2685.9	2909.0	6.2234	2.0632	3.1597	534.56	1.2819	19.296	0.052274	vapor
289.58	45.000	20.099	0.049754	2688.4	2912.3	6.2292	2.0554	3.1414	535.51	1.2747	19.345	0.052283	vapor
290.63	45.000	20.032	0.049920	2690.9	2915.6	6.2350	2.0478	3.1237	536.45	1.2675	19.395	0.052293	vapor
291.67	45.000	19.966	0.050085	2693.4	2918.8	6.2408	2.0404	3.1065	537.38	1.2604	19.444	0.052306	vapor
292.71	45.000	19.901	0.050249	2695.9	2922.0	6.2465	2.0332	3.0897	538.31	1.2533	19.494	0.052320	vapor
293.75	45.000	19.836	0.050413	2698.4	2925.2	6.2522	2.0262	3.0734	539.23	1.2462	19.543	0.052336	vapor
294.79	45.000	19.772	0.050575	2700.8	2928.4	6.2578	2.0194	3.0575	540.14	1.2393	19.593	0.052354	vapor
295.83	45.000	19.709	0.050737	2703.3	2931.6	6.2634	2.0128	3.0421	541.05	1.2323	19.642	0.052373	vapor
296.88	45.000	19.647	0.050898	2705.7	2934.8	6.2689	2.0063	3.0270	541.95	1.2254	19.691	0.052395	vapor
297.92	45.000	19.585	0.051059	2708.1	2937.9	6.2744	2.0000	3.0123	542.84	1.2186	19.740	0.052418	vapor
298.96	45.000	19.524	0.051219	2710.6	2941.0	6.2799	1.9939	2.9980	543.73	1.2118	19.790	0.052442	vapor
300.00	45.000	19.464	0.051378	2713.0	2944.2	6.2854	1.9879	2.9840	544.61	1.2050	19.839	0.052469	vapor
301.04	45.000	19.404	0.051536	2715.3	2947.3	6.2908	1.9820	2.9704	545.48	1.1983	19.888	0.052497	vapor
302.08	45.000	19.345	0.051694	2717.7	2950.3	6.2961	1.9763	2.9571	546.35	1.1917	19.937	0.052526	vapor
303.13	45.000	19.286	0.051851	2720.1	2953.4	6.3015	1.9708	2.9442	547.21	1.1851	19.986	0.052557	vapor
304.17	45.000	19.228	0.052007	2722.4	2956.5	6.3068	1.9653	2.9315	548.07	1.1785	20.034	0.052589	vapor
305.21	45.000	19.171	0.052163	2724.8	2959.5	6.3120	1.9600	2.9191	548.92	1.1720	20.083	0.052623	vapor
306.25	45.000	19.114	0.052319	2727.1	2962.6	6.3173	1.9548	2.9070	549.76	1.1655	20.132	0.052659	vapor
307.29	45.000	19.057	0.052473	2729.5	2965.6	6.3225	1.9498	2.8953	550.60	1.1591	20.181	0.052695	vapor
308.33	45.000	19.002	0.052627	2731.8	2968.6	6.3277	1.9448	2.8837	551.44	1.1527	20.229	0.052733	vapor
309.38	45.000	18.946	0.052781	2734.1	2971.6	6.3328	1.9400	2.8725	552.27	1.1464	20.278	0.052773	vapor
310.42	45.000	18.891	0.052934	2736.4	2974.6	6.3380	1.9353	2.8615	553.09	1.1401	20.327	0.052813	vapor
311.46	45.000	18.837	0.053086	2738.7	2977.6	6.3430	1.9307	2.8507	553.91	1.1338	20.375	0.052855	vapor
312.50	45.000	18.783	0.053238	2740.9	2980.5	6.3481	1.9261	2.8402	554.73	1.1276	20.424	0.052899	vapor
313.54	45.000	18.730	0.053390	2743.2	2983.5	6.3532	1.9217	2.8299	555.54	1.1215	20.472	0.052943	vapor
314.58	45.000	18.677	0.053541	2745.5	2986.4	6.3582	1.9174	2.8198	556.34	1.1153	20.520	0.052989	vapor
315.63	45.000	18.625	0.053691	2747.7	2989.3	6.3631	1.9132	2.8099	557.14	1.1093	20.569	0.053036	vapor
316.67	45.000	18.573	0.053841	2750.0	2992.3	6.3681	1.9091	2.8003	557.94	1.1032	20.617	0.053084	vapor
317.71	45.000	18.522	0.053990	2752.2	2995.2	6.3730	1.9051	2.7909	558.73	1.0972	20.665	0.053133	vapor
318.75	45.000	18.471	0.054139	2754.5	2998.1	6.3779	1.9011	2.7816	559.52	1.0913	20.714	0.053183	vapor
319.79	45.000	18.420	0.054288	2756.7	3001.0	6.3828	1.8973	2.7726	560.31	1.0854	20.762	0.053235	vapor
320.83	45.000	18.370	0.054436	2758.9	3003.9	6.3877	1.8935	2.7638	561.09	1.0796	20.810	0.053287	vapor
321.88	45.000	18.321	0.054583	2761.1	3006.7	6.3925	1.8898	2.7551	561.86	1.0737	20.858	0.053341	vapor
322.92	45.000	18.271	0.054730	2763.3	3009.6	6.3973	1.8862	2.7466	562.63	1.0680	20.906	0.053396	vapor
323.96	45.000	18.223	0.054877	2765.5	3012.5	6.4021	1.8827	2.7383	563.40	1.0622	20.954	0.053451	vapor
325.00	45.000	18.174	0.055023	2767.7	3015.3	6.4069	1.8792	2.7302	564.17	1.0565	21.002	0.053508	vapor
326.04	45.000	18.126	0.055169	2769.9	3018.1	6.4116	1.8758	2.7222	564.93	1.0509	21.050	0.053566	vapor
327.08	45.000	18.078	0.055315	2772.1	3021.0	6.4164	1.8725	2.7144	565.68	1.0453	21.098	0.053624	vapor
328.13	45.000	18.031	0.055460	2774.2	3023.8	6.4211	1.8693	2.7067	566.44	1.0397	21.146	0.053684	vapor
329.17	45.000	17.984	0.055604	2776.4	3026.6	6.4257	1.8661	2.6992	567.18	1.0342	21.193	0.053744	vapor
330.21	45.000	17.938	0.055748	2778.6	3029.4	6.4304	1.8630	2.6919	567.93	1.0287	21.241	0.053806	vapor
331.25	45.000	17.892	0.055892	2780.7	3032.2	6.4350	1.8600	2.6847	568.67	1.0233	21.289	0.053868	vapor
332.29	45.000	17.846	0.056036	2782.9	3035.0	6.4396	1.8571	2.6776	569.41	1.0178	21.337	0.053931	vapor
333.33	45.000	17.800	0.056179	2785.0	3037.8	6.4442	1.8541	2.6707	570.15	1.0125	21.384	0.053996	vapor
334.38	45.000	17.755	0.056322	2787.1	3040.6	6.4488	1.8513	2.6639	570.88	1.0071	21.432	0.054061	vapor
335.42	45.000	17.710	0.056464	2789.3	3043.3	6.4534	1.8485	2.6572	571.61	1.0019	21.480	0.054126	vapor
336.46	45.000	17.666	0.056606	2791.4	3046.1	6.4579	1.8458	2.6507	572.33	0.99660	21.527	0.054193	vapor
337.50	45.000	17.622	0.056748	2793.5	3048.9	6.4624	1.8431	2.6443	573.06	0.99139	21.575	0.054261	vapor
338.54	45.000	17.578	0.056889	2795.6	3051.6	6.4669	1.8405	2.6380	573.78	0.98621	21.622	0.054329	vapor
339.58	45.000	17.535	0.057030	2797.7	3054.4	6.4714	1.8380	2.6319	574.49	0.98107	21.670	0.054398	vapor
340.63	45.000	17.491	0.057171	2799.8	3057.1	6.4759	1.8355	2.6258	575.20	0.97597	21.717	0.054468	vapor
341.67	45.000	17.449	0.057311	2801.9	3059.8	6.4803	1.8330	2.6199	575.91	0.97090	21.764	0.054539	vapor
342.71	45.000	17.406	0.057451	2804.0	3062.6	6.4848	1.8307	2.6141	576.62	0.96587	21.812	0.054610	vapor
343.75	45.000	17.364	0.057591	2806.1	3065.3	6.4892	1.8283	2.6084	577.33	0.96088	21.859	0.054682	vapor
344.79	45.000	17.322	0.057730	2808.2	3068.0	6.4936	1.8260	2.6028	578.03	0.95592	21.906	0.054755	vapor
345.83	45.000	17.280	0.057870	2810.3	3070.7	6.4979	1.8238	2.5973	578.73	0.95100	21.954	0.054829	vapor
346.88	45.000	17.239	0.058008	2812.4	3073.4	6.5023	1.8216	2.5919	579.42	0.94612	22.001	0.054903	vapor
347.92	45.000	17.198	0.058147	2814.4	3076.1	6.5067	1.8194	2.5866	580.12	0.94127	22.048	0.054978	vapor
348.96	45.000	17.157	0.058285	2816.5	3078.8	6.5110	1.8173	2.5814	580.81	0.93645	22.095	0.055054	vapor
350.00	45.000	17.117	0.058423	2818.6	3081.5	6.5153	1.8153	2.5763	581.49	0.93167	22.142	0.055130	vapor
351.04	45.000	17.076	0.058561	2820.6	3084.2	6.5196	1.8133	2.5713	582.18	0.92692	22.189	0.055207	vapor
352.08	45.000	17.036	0.058698	2822.7	3086.8	6.5239	1.8113	2.5664	582.86	0.92221	22.236	0.055285	vapor
353.12	45.000	16.997	0.058835	2824.8	3089.5	6.5282	1.8093	2.5615	583.54	0.91753	22.283	0.055364	vapor
354.17	45.000	16.957	0.058972	2826.8	3092.2	6.5324	1.8075	2.5568	584.22	0.91288	22.330	0.055443	vapor
355.21	45.000	16.918	0.059108	2828.9	3094.8	6.5366	1.8056	2.5521	584.89	0.90827	22.377	0.055522	vapor
356.25	45.000	16.879	0.059245	2830.9	3097.5	6.5409	1.8038	2.5476	585.56	0.90369	22.424	0.055603	vapor
357.29	45.000	16.840	0.059381	2832.9	3100.1	6.5451	1.8020	2.5431	586.23	0.89915	22.471	0.055683	vapor
358.33	45.000	16.802	0.059516	2835.0	3102.8	6.5493	1.8003	2.5387	586.90	0.89463	22.518	0.055765	vapor
359.37	45.000	16.764	0.059652	2837.0	3105.4	6.5535	1.7986	2.5343	587.57	0.89015	22.565	0.055847	vapor
360.42	45.000	16.726	0.059787	2839.0	3108.1	6.5576	1.7969	2.5301	588.23	0.88570	22.612	0.055930	vapor
361.46	45.000	16.688	0.059922	2841.1	3110.7	6.5618	1.7953	2.5259	588.89	0.88128	22.658	0.056013	vapor
362.50	45.000	16.651	0.060057	2843.1	3113.3	6.5659	1.7937	2.5218	589.55	0.87690	22.705	0.056097	vapor
363.54	45.000	16.614	0.060192	2845.1	3116.0	6.5700	1.7922	2.5178	590.20	0.87254	22.752	0.056181	vapor
364.58	45.000	16.577	0.060326	2847.1	3118.6	6.5742	1.7906	2.5138	590.86	0.86821	22.798	0.056266	vapor
365.62	45.000	16.540	0.060460	2849.1	3121.2	6.5782	1.7892	2.5099	591.51	0.86392	22.845	0.056352	vapor
366.67	45.000	16.503	0.060594	2851.1	3123.8	6.5823	1.7877	2.5061	592.16	0.85966	22.892	0.056438	vapor
367.71	45.000	16.467	0.060727	2853.1	3126.4	6.5864	1.7863	2.5023	592.81	0.85542	22.938	0.056524	vapor
368.75	45.000	16.431	0.060861	2855.1	3129.0	6.5905	1.7849	2.4986	593.45	0.85122	22.985	0.056612	vapor
369.79	45.000	16.395	0.060994	2857.2	3131.6	6.5945	1.7835	2.4950	594.09	0.84704	23.031	0.056699	vapor
370.83	45.000	16.359	0.061127	2859.1	3134.2	6.5986	1.7822	2.4914	594.73	0.84290	23.078	0.056787	vapor
371.87	45.000	16.324	0.061260	2861.1	3136.8	6.6026	1.7809	2.4879	595.37	0.83878	23.124	0.056876	vapor
372.92	45.000	16.289	0.061392	2863.1	3139.4	6.6066	1.7796	2.4845	596.01	0.83469	23.171	0.056965	vapor
373.96	45.000	16.254	0.061525	2865.1	3142.0	6.6106	1.7784	2.4811	596.64	0.83063	23.217	0.057055	vapor
375.00	45.000	16.219	0.061657	2867.1	3144.6	6.6146	1.7771	2.4777	597.28	0.82660	23.264	0.057145	vapor
376.04	45.000	16.184	0.061789	2869.1	3147.2	6.6186	1.7760	2.4745	597.91	0.82260	23.310	0.057235	vapor
377.08	45.000	16.150	0.061920	2871.1	3149.7	6.6225	1.7748	2.4713	598.54	0.81863	23.356	0.057327	vapor
378.12	45.000	16.116	0.062052	2873.1	3152.3	6.6265	1.7737	2.4681	599.16	0.81468	23.403	0.057418	vapor
379.17	45.000	16.082	0.062183	2875.0	3154.9	6.6304	1.7725	2.4650	599.79	0.81076	23.449	0.057510	vapor
380.21	45.000	16.048	0.062314	2877.0	3157.4	6.6343	1.7715	2.4619	600.41	0.80687	23.495	0.057602	vapor
381.25	45.000	16.014	0.062445	2879.0	3160.0	6.6383	1.7704	2.4589	601.03	0.80300	23.542	0.057695	vapor
382.29	45.000	15.981	0.062576	2881.0	3162.6	6.6422	1.7694	2.4560	601.65	0.79916	23.588	0.057789	vapor
383.33	45.000	15.947	0.062706	2882.9	3165.1	6.6461	1.7683	2.4531	602.27	0.79535	23.634	0.057883	vapor
384.37	45.000	15.914	0.062837	2884.9	3167.7	6.6500	1.7674	2.4502	602.89	0.79156	23.680	0.057977	vapor
385.42	45.000	15.881	0.062967	2886.9	3170.2	6.6538	1.7664	2.4474	603.50	0.78780	23.726	0.058071	vapor
386.46	45.000	15.849	0.063097	2888.8	3172.8	6.6577	1.7654	2.4446	604.11	0.78407	23.772	0.058166	vapor
387.50	45.000	15.816	0.063227	2890.8	3175.3	6.6616	1.7645	2.4419	604.72	0.78036	23.819	0.058262	vapor
388.54	45.000	15.784	0.063356	2892.8	3177.9	6.6654	1.7636	2.4393	605.33	0.77667	23.865	0.058358	vapor
389.58	45.000	15.752	0.063486	2894.7	3180.4	6.6692	1.7627	2.4366	605.94	0.77301	23.911	0.058454	vapor
390.62	45.000	15.720	0.063615	2896.7	3182.9	6.6731	1.7619	2.4341	606.54	0.76938	23.957	0.058551	vapor
391.67	45.000	15.688	0.063744	2898.6	3185.5	6.6769	1.7611	2.4315	607.15	0.76577	24.003	0.058648	vapor
392.71	45.000	15.656	0.063873	2900.6	3188.0	6.6807	1.7602	2.4290	607.75	0.76218	24.049	0.058745	vapor
393.75	45.000	15.624	0.064002	2902.5	3190.5	6.6845	1.7594	2.4266	608.35	0.75862	24.095	0.058843	vapor
394.79	45.000	15.593	0.064131	2904.5	3193.1	6.6883	1.7587	2.4242	608.95	0.75509	24.140	0.058942	vapor
395.83	45.000	15.562	0.064259	2906.4	3195.6	6.6920	1.7579	2.4218	609.55	0.75157	24.186	0.059040	vapor
396.87	45.000	15.531	0.064388	2908.4	3198.1	6.6958	1.7572	2.4194	610.14	0.74808	24.232	0.059139	vapor
397.92	45.000	15.500	0.064516	2910.3	3200.6	6.6996	1.7565	2.4172	610.74	0.74462	24.278	0.059239	vapor
398.96	45.000	15.469	0.064644	2912.2	3203.1	6.7033	1.7558	2.4149	611.33	0.74118	24.324	0.059338	vapor
400.00	45.000	15.439	0.064772	2914.2	3205.6	6.7070	1.7551	2.4127	611.92	0.73776	24.370	0.059439	vapor
401.04	45.000	15.408	0.064899	2916.1	3208.2	6.7108	1.7544	2.4105	612.51	0.73436	24.415	0.059539	vapor
402.08	45.000	15.378	0.065027	2918.0	3210.7	6.7145	1.7538	2.4083	613.10	0.73098	24.461	0.059640	vapor
403.12	45.000	15.348	0.065154	2920.0	3213.2	6.7182	1.7531	2.4062	613.69	0.72763	24.507	0.059741	vapor
404.17	45.000	15.318	0.065281	2921.9	3215.7	6.7219	1.7525	2.4042	614.27	0.72430	24.553	0.059843	vapor
405.21	45.000	15.289	0.065409	2923.8	3218.2	6.7256	1.7519	2.4021	614.85	0.72099	24.598	0.059945	vapor
406.25	45.000	15.259	0.065536	2925.8	3220.7	6.7293	1.7514	2.4001	615.44	0.71771	24.644	0.060047	vapor
407.29	45.000	15.229	0.065662	2927.7	3223.2	6.7330	1.7508	2.3981	616.02	0.71444	24.689	0.060149	vapor
408.33	45.000	15.200	0.065789	2929.6	3225.7	6.7366	1.7502	2.3962	616.60	0.71120	24.735	0.060252	vapor
409.37	45.000	15.171	0.065916	2931.6	3228.2	6.7403	1.7497	2.3943	617.17	0.70798	24.781	0.060355	vapor
410.42	45.000	15.142	0.066042	2933.5	3230.7	6.7439	1.7492	2.3924	617.75	0.70478	24.826	0.060459	vapor
411.46	45.000	15.113	0.066168	2935.4	3233.2	6.7476	1.7487	2.3906	618.33	0.70160	24.872	0.060563	vapor
412.50	45.000	15.084	0.066294	2937.3	3235.7	6.7512	1.7482	2.3887	618.90	0.69844	24.917	0.060667	vapor
413.54	45.000	15.056	0.066420	2939.2	3238.1	6.7548	1.7477	2.3870	619.47	0.69530	24.963	0.060772	vapor
414.58	45.000	15.027	0.066546	2941.2	3240.6	6.7585	1.7473	2.3852	620.04	0.69218	25.008	0.060876	vapor
415.62	45.000	14.999	0.066672	2943.1	3243.1	6.7621	1.7468	2.3835	620.61	0.68909	25.054	0.060982	vapor
416.67	45.000	14.971	0.066798	2945.0	3245.6	6.7657	1.7464	2.3818	621.18	0.68601	25.099	0.061087	vapor
417.71	45.000	14.943	0.066923	2946.9	3248.1	6.7693	1.7460	2.3801	621.75	0.68295	25.144	0.061193	vapor
418.75	45.000	14.915	0.067048	2948.8	3250.5	6.7728	1.7456	2.3785	622.31	0.67991	25.190	0.061299	vapor
419.79	45.000	14.887	0.067174	2950.7	3253.0	6.7764	1.7452	2.3768	622.88	0.67689	25.235	0.061405	vapor
420.83	45.000	14.859	0.067299	2952.7	3255.5	6.7800	1.7448	2.3753	623.44	0.67389	25.281	0.061512	vapor
421.87	45.000	14.832	0.067424	2954.6	3258.0	6.7835	1.7445	2.3737	624.00	0.67091	25.326	0.061619	vapor
422.92	45.000	14.804	0.067549	2956.5	3260.4	6.7871	1.7441	2.3722	624.57	0.66795	25.371	0.061726	vapor
423.96	45.000	14.777	0.067673	2958.4	3262.9	6.7906	1.7438	2.3706	625.12	0.66501	25.416	0.061834	vapor
425.00	45.000	14.750	0.067798	2960.3	3265.4	6.7942	1.7435	2.3692	625.68	0.66208	25.462	0.061941	vapor
426.04	45.000	14.723	0.067922	2962.2	3267.9	6.7977	1.7432	2.3677	626.24	0.65918	25.507	0.062049	vapor
427.08	45.000	14.696	0.068047	2964.1	3270.3	6.8012	1.7429	2.3663	626.80	0.65629	25.552	0.062158	vapor
428.12	45.000	14.669	0.068171	2966.0	3272.8	6.8048	1.7426	2.3649	627.35	0.65342	25.597	0.062266	vapor
429.17	45.000	14.642	0.068295	2967.9	3275.2	6.8083	1.7423	2.3635	627.90	0.65057	25.642	0.062375	vapor
430.21	45.000	14.616	0.068419	2969.8	3277.7	6.8118	1.7420	2.3621	628.46	0.64774	25.687	0.062484	vapor
431.25	45.000	14.589	0.068543	2971.7	3280.2	6.8153	1.7418	2.3608	629.01	0.64493	25.733	0.062594	vapor
432.29	45.000	14.563	0.068667	2973.6	3282.6	6.8187	1.7415	2.3594	629.56	0.64213	25.778	0.062704	vapor
433.33	45.000	14.537	0.068791	2975.5	3285.1	6.8222	1.7413	2.3581	630.11	0.63935	25.823	0.062814	vapor
434.37	45.000	14.511	0.068914	2977.4	3287.5	6.8257	1.7411	2.3569	630.65	0.63659	25.868	0.062924	vapor
435.42	45.000	14.485	0.069038	2979.3	3290.0	6.8292	1.7409	2.3556	631.20	0.63384	25.913	0.063034	vapor
436.46	45.000	14.459	0.069161	2981.2	3292.4	6.8326	1.7407	2.3544	631.75	0.63111	25.958	0.063145	vapor
437.50	45.000	14.433	0.069285	2983.1	3294.9	6.8361	1.7405	2.3532	632.29	0.62840	26.003	0.063256	vapor
438.54	45.000	14.408	0.069408	2985.0	3297.3	6.8395	1.7403	2.3520	632.83	0.62571	26.048	0.063367	vapor
439.58	45.000	14.382	0.069531	2986.9	3299.8	6.8430	1.7402	2.3508	633.37	0.62303	26.093	0.063479	vapor
440.62	45.000	14.357	0.069654	2988.8	3302.2	6.8464	1.7400	2.3497	633.92	0.62037	26.138	0.063591	vapor
441.67	45.000	14.331	0.069777	2990.7	3304.7	6.8498	1.7399	2.3485	634.46	0.61772	26.182	0.063703	vapor
442.71	45.000	14.306	0.069899	2992.6	3307.1	6.8532	1.7397	2.3474	634.99	0.61509	26.227	0.063815	vapor
443.75	45.000	14.281	0.070022	2994.5	3309.6	6.8567	1.7396	2.3463	635.53	0.61248	26.272	0.063928	vapor
444.79	45.000	14.256	0.070145	2996.4	3312.0	6.8601	1.7395	2.3453	636.07	0.60988	26.317	0.064040	vapor
445.83	45.000	14.231	0.070267	2998.3	3314.5	6.8635	1.7394	2.3442	636.60	0.60730	26.362	0.064153	vapor
446.87	45.000	14.207	0.070389	3000.2	3316.9	6.8669	1.7393	2.3432	637.14	0.60474	26.407	0.064267	vapor
447.92	45.000	14.182	0.070512	3002.0	3319.3	6.8702	1.7392	2.3422	637.67	0.60219	26.451	0.064380	vapor
448.96	45.000	14.157	0.070634	3003.9	3321.8	6.8736	1.7391	2.3412	638.20	0.59965	26.496	0.064494	vapor
450.00	45.000	14.133	0.070756	3005.8	3324.2	6.8770	1.7390	2.3402	638.74	0.59713	26.541	0.064608	vapor
451.04	45.000	14.109	0.070878	3007.7	3326.7	6.8804	1.7389	2.3392	639.27	0.59463	26.586	0.064722	vapor
452.08	45.000	14.085	0.071000	3009.6	3329.1	6.8837	1.7389	2.3383	639.80	0.59214	26.630	0.064836	vapor
453.12	45.000	14.060	0.071122	3011.5	3331.5	6.8871	1.7388	2.3374	640.32	0.58967	26.675	0.064951	vapor
454.17	45.000	14.036	0.071244	3013.4	3334.0	6.8904	1.7388	2.3364	640.85	0.58721	26.720	0.065066	vapor
455.21	45.000	14.012	0.071365	3015.3	3336.4	6.8938	1.7388	2.3356	641.38	0.58476	26.764	0.065181	vapor
456.25	45.000	13.989	0.071487	3017.1	3338.8	6.8971	1.7387	2.3347	641.90	0.58233	26.809	0.065296	vapor
457.29	45.000	13.965	0.071608	3019.0	3341.3	6.9004	1.7387	2.3338	642.43	0.57992	26.853	0.065412	vapor
458.33	45.000	13.941	0.071730	3020.9	3343.7	6.9038	1.7387	2.3330	642.95	0.57751	26.898	0.065527	vapor
459.37	45.000	13.918	0.071851	3022.8	3346.1	6.9071	1.7387	2.3321	643.47	0.57513	26.943	0.065643	vapor
460.42	45.000	13.894	0.071972	3024.7	3348.6	6.9104	1.7387	2.3313	644.00	0.57275	26.987	0.065759	vapor
461.46	45.000	13.871	0.072093	3026.6	3351.0	6.9137	1.7387	2.3305	644.52	0.57040	27.032	0.065876	vapor
462.50	45.000	13.848	0.072214	3028.4	3353.4	6.9170	1.7387	2.3297	645.04	0.56805	27.076	0.065992	vapor
463.54	45.000	13.825	0.072335	3030.3	3355.8	6.9203	1.7388	2.3290	645.55	0.56572	27.121	0.066109	vapor
